timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; methanation,import,trdBuy,export
20th < 2025,20th < 2025 < d085,East,,,2733.059247087796,
20th < 2025,20th < 2025 < d085,West,,,2066.787683018702,
20th < 2025,20th < 2025 < d086,East,,,2455.6494926043147,
20th < 2025,20th < 2025 < d086,West,,,1962.8410867395214,
20th < 2025,20th < 2025 < d087,East,,,1615.5915918923868,
20th < 2025,20th < 2025 < d087,West,,,850.6331200798668,
20th < 2025,20th < 2025 < d088,East,,,130.10119745780662,
20th < 2025,20th < 2025 < d089,East,,,625.9575039597825,
20th < 2025,20th < 2025 < d089,West,,,77.88887719822843,
20th < 2025,20th < 2025 < d090,East,,,526.5645673883625,
20th < 2025,20th < 2025 < d091,East,,,1064.046705637481,
20th < 2025,20th < 2025 < d091,West,,,281.088627147338,
20th < 2025,20th < 2025 < d092,East,,,1813.0662805598597,
20th < 2025,20th < 2025 < d092,West,,,949.0265813351733,
20th < 2025,20th < 2025 < d093,East,,,1835.2377483034563,
20th < 2025,20th < 2025 < d093,West,,,2038.1555485164515,
20th < 2025,20th < 2025 < d094,East,,,1747.5630026833057,
20th < 2025,20th < 2025 < d094,West,,,1361.9543567933122,
20th < 2025,20th < 2025 < d095,East,,,1642.391553808948,
20th < 2025,20th < 2025 < d095,West,,,918.9541044414508,
20th < 2025,20th < 2025 < d096,East,,,2219.1394854771916,
20th < 2025,20th < 2025 < d096,West,,,1478.0771198462796,
20th < 2025,20th < 2025 < d097,East,,,2557.752971609224,
20th < 2025,20th < 2025 < d097,West,,,1687.9416201238803,
20th < 2025,20th < 2025 < d098,East,,,2472.7096186601084,
20th < 2025,20th < 2025 < d098,West,,,1923.9928014716734,
20th < 2025,20th < 2025 < d099,East,,,1125.2138939587103,
20th < 2025,20th < 2025 < d099,West,,,1325.3681752846837,
20th < 2025,20th < 2025 < d100,East,,,784.2929611634885,
20th < 2025,20th < 2025 < d100,West,,,973.4581658860563,
20th < 2025,20th < 2025 < d101,East,,,117.24562339935477,
20th < 2025,20th < 2025 < d101,West,,,586.9189506776007,
20th < 2025,20th < 2025 < d102,East,,,103.23786611631392,
20th < 2025,20th < 2025 < d102,West,,,1007.8133444028803,
20th < 2025,20th < 2025 < d103,East,,,336.3836365929564,
20th < 2025,20th < 2025 < d103,West,,,1238.599349655993,
20th < 2025,20th < 2025 < d104,East,,,501.50947441223605,
20th < 2025,20th < 2025 < d104,West,,,861.9860329743142,
20th < 2025,20th < 2025 < d105,East,,,594.7432656508843,
20th < 2025,20th < 2025 < d105,West,,,943.6866650195965,
20th < 2025,20th < 2025 < d106,East,,,678.7863587559816,
20th < 2025,20th < 2025 < d106,West,,,835.5326813554171,
20th < 2025,20th < 2025 < d107,East,,,772.3412471942942,
20th < 2025,20th < 2025 < d107,West,,,964.309014355838,
20th < 2025,20th < 2025 < d108,East,,,207.4045366704757,
20th < 2025,20th < 2025 < d108,West,,,54.88799024611666,
20th < 2025,20th < 2025 < d109,East,,,484.6994031892818,
20th < 2025,20th < 2025 < d109,West,,,243.42496628756606,
20th < 2025,20th < 2025 < d110,East,,,1113.2671345937906,
20th < 2025,20th < 2025 < d110,West,,,995.0929625606277,
20th < 2025,20th < 2025 < d111,East,,,959.4992641233607,
20th < 2025,20th < 2025 < d111,West,,,678.9611872550045,
20th < 2025,20th < 2025 < d112,East,,,978.8849311513997,
20th < 2025,20th < 2025 < d112,West,,,370.22045787517425,
20th < 2025,20th < 2025 < d113,East,,,1243.3499461015833,
20th < 2025,20th < 2025 < d113,West,,,1047.956890468737,
20th < 2025,20th < 2025 < d114,East,,,1375.358471857239,
20th < 2025,20th < 2025 < d114,West,,,1468.8527336810507,
20th < 2025,20th < 2025 < d115,East,,,1043.8408822287395,
20th < 2025,20th < 2025 < d115,West,,,1296.675811428311,
20th < 2025,20th < 2025 < d116,East,,,600.8093299793308,
20th < 2025,20th < 2025 < d116,West,,,1118.1085537417653,
20th < 2025,20th < 2025 < d117,East,,,1029.3720115639505,
20th < 2025,20th < 2025 < d117,West,,,849.5882204863269,
20th < 2025,20th < 2025 < d118,East,,,1605.7458718746477,
20th < 2025,20th < 2025 < d118,West,,,1256.0425493841897,
20th < 2025,20th < 2025 < d119,East,,,971.4135840195089,
20th < 2025,20th < 2025 < d119,West,,,1105.2205586990647,
20th < 2025,20th < 2025 < d120,East,,,774.340369567887,
20th < 2025,20th < 2025 < d120,West,,,1400.6540775599576,
20th < 2025,20th < 2025 < d121,East,,,741.0997814624925,
20th < 2025,20th < 2025 < d121,West,,,1223.8780154391657,
20th < 2025,20th < 2025 < d122,East,,,1086.0778133459655,
20th < 2025,20th < 2025 < d122,West,,,1344.6384602774474,
20th < 2025,20th < 2025 < d123,East,,,462.79211054828477,
20th < 2025,20th < 2025 < d123,West,,,411.2746429004048,
20th < 2025,20th < 2025 < d124,East,,,543.1445276158831,
20th < 2025,20th < 2025 < d124,West,,,469.24251216677294,
20th < 2025,20th < 2025 < d125,East,,,254.90842126065738,
20th < 2025,20th < 2025 < d125,West,,,55.215342880428544,
20th < 2025,20th < 2025 < d126,East,,,563.5657842425079,
20th < 2025,20th < 2025 < d126,West,,,130.30565945389213,
20th < 2025,20th < 2025 < d127,East,,,702.0927385052178,
20th < 2025,20th < 2025 < d127,West,,,939.8011053017492,
20th < 2025,20th < 2025 < d128,East,,,526.3428270147806,
20th < 2025,20th < 2025 < d128,West,,,709.2310433848113,
20th < 2025,20th < 2025 < d129,East,,,99.90880896844716,
20th < 2025,20th < 2025 < d129,West,,,36.512057819026666,
20th < 2025,20th < 2025 < d130,East,,,188.43863752259506,
20th < 2025,20th < 2025 < d130,West,,,271.8551729072811,
20th < 2025,20th < 2025 < d131,East,,,248.95858095676886,
20th < 2025,20th < 2025 < d131,West,,,606.3941206042135,
20th < 2025,20th < 2025 < d132,East,,,211.21689194669065,
20th < 2025,20th < 2025 < d132,West,,,702.1722194046977,
20th < 2025,20th < 2025 < d133,East,,,248.32833902187696,
20th < 2025,20th < 2025 < d133,West,,,589.8946767625969,
20th < 2025,20th < 2025 < d134,East,,,216.16432857897377,
20th < 2025,20th < 2025 < d134,West,,,586.8170163314159,
20th < 2025,20th < 2025 < d135,East,,,612.9698551178863,
20th < 2025,20th < 2025 < d135,West,,,527.7578094024179,
20th < 2025,20th < 2025 < d136,East,,,745.3295029299444,
20th < 2025,20th < 2025 < d136,West,,,697.7356397838441,
20th < 2025,20th < 2025 < d137,East,,,452.63852190497255,
20th < 2025,20th < 2025 < d137,West,,,838.8051073411013,
20th < 2025,20th < 2025 < d138,East,,,633.4095828284861,
20th < 2025,20th < 2025 < d138,West,,,764.5067226748793,
20th < 2025,20th < 2025 < d139,East,,,579.0185372341442,
20th < 2025,20th < 2025 < d139,West,,,522.6215035832709,
20th < 2025,20th < 2025 < d140,East,,,936.9078506255025,
20th < 2025,20th < 2025 < d140,West,,,1131.6108078927025,
20th < 2025,20th < 2025 < d141,East,,,959.3159767703582,
20th < 2025,20th < 2025 < d141,West,,,1062.7515409978334,
20th < 2025,20th < 2025 < d142,East,,,976.4180996456014,
20th < 2025,20th < 2025 < d142,West,,,556.9259658938919,
20th < 2025,20th < 2025 < d143,East,,,398.9181214109997,
20th < 2025,20th < 2025 < d143,West,,,491.68560633780356,
20th < 2025,20th < 2025 < d144,East,,,283.39104487949413,
20th < 2025,20th < 2025 < d144,West,,,720.8478298214904,
20th < 2025,20th < 2025 < d145,East,,,355.57124055593533,
20th < 2025,20th < 2025 < d145,West,,,562.6278171957412,
20th < 2025,20th < 2025 < d146,East,,,961.8507963134451,
20th < 2025,20th < 2025 < d146,West,,,687.423700974099,
20th < 2025,20th < 2025 < d147,East,,,1117.0145269974146,
20th < 2025,20th < 2025 < d147,West,,,1164.0565028785163,
20th < 2025,20th < 2025 < d148,East,,,606.0430146990277,
20th < 2025,20th < 2025 < d148,West,,,986.7808102805332,
20th < 2025,20th < 2025 < d149,East,,,694.6945916776145,
20th < 2025,20th < 2025 < d149,West,,,794.9651459249508,
20th < 2025,20th < 2025 < d150,East,,,294.62903510842665,
20th < 2025,20th < 2025 < d150,West,,,689.4816571616776,
20th < 2025,20th < 2025 < d151,East,,,73.59834459747447,
20th < 2025,20th < 2025 < d151,West,,,97.39337119678747,
20th < 2025,20th < 2025 < d152,East,,,540.0252983815863,
20th < 2025,20th < 2025 < d152,West,,,579.5134953453146,
20th < 2025,20th < 2025 < d153,East,,,38.119210159151464,
20th < 2025,20th < 2025 < d153,West,,,57.10718022345262,
20th < 2025,20th < 2025 < d154,East,,,214.33604035097017,
20th < 2025,20th < 2025 < d154,West,,,520.4139086345467,
20th < 2025,20th < 2025 < d155,East,,,344.4744680342491,
20th < 2025,20th < 2025 < d155,West,,,814.7114182921065,
20th < 2025,20th < 2025 < d156,East,,,269.228394269737,
20th < 2025,20th < 2025 < d156,West,,,709.7693006312651,
20th < 2025,20th < 2025 < d157,East,,,186.6514430233361,
20th < 2025,20th < 2025 < d157,West,,,531.6250146563463,
20th < 2025,20th < 2025 < d158,East,,,127.08859981967419,
20th < 2025,20th < 2025 < d158,West,,,159.95593459999617,
20th < 2025,20th < 2025 < d159,East,,,20.532120829543718,
20th < 2025,20th < 2025 < d159,West,,,11.130560591162245,
20th < 2025,20th < 2025 < d160,East,,,361.8426490724667,
20th < 2025,20th < 2025 < d160,West,,,63.200208131332204,
20th < 2025,20th < 2025 < d161,East,,,882.6820791007187,
20th < 2025,20th < 2025 < d161,West,,,253.77881557265118,
20th < 2025,20th < 2025 < d162,East,,,577.08739622345,
20th < 2025,20th < 2025 < d162,West,,,679.0067564236293,
20th < 2025,20th < 2025 < d163,East,,,270.2686280516926,
20th < 2025,20th < 2025 < d163,West,,,599.87628455046,
20th < 2025,20th < 2025 < d164,East,,,166.96718837483445,
20th < 2025,20th < 2025 < d164,West,,,344.45294812297567,
20th < 2025,20th < 2025 < d165,East,,,256.9101549706427,
20th < 2025,20th < 2025 < d165,West,,,550.8145597869618,
20th < 2025,20th < 2025 < d166,East,,,394.0285920089795,
20th < 2025,20th < 2025 < d166,West,,,565.8492083423555,
20th < 2025,20th < 2025 < d167,East,,,835.8905881757645,
20th < 2025,20th < 2025 < d167,West,,,566.8457023977088,
20th < 2025,20th < 2025 < d168,East,,,574.4754306440051,
20th < 2025,20th < 2025 < d168,West,,,650.8142570132601,
20th < 2025,20th < 2025 < d169,East,,,911.7276993175167,
20th < 2025,20th < 2025 < d169,West,,,730.097205886941,
20th < 2025,20th < 2025 < d170,East,,,754.5583825978331,
20th < 2025,20th < 2025 < d170,West,,,830.7741837982849,
20th < 2025,20th < 2025 < d171,East,,,590.7363721583231,
20th < 2025,20th < 2025 < d171,West,,,758.9049322515746,
20th < 2025,20th < 2025 < d172,East,,,300.1600257727424,
20th < 2025,20th < 2025 < d172,West,,,587.1544783854156,
20th < 2025,20th < 2025 < d173,East,,,168.37572400137864,
20th < 2025,20th < 2025 < d173,West,,,362.00721782494895,
20th < 2025,20th < 2025 < d174,East,,,141.13688411179686,
20th < 2025,20th < 2025 < d174,West,,,455.19761341622734,
20th < 2025,20th < 2025 < d175,East,,,652.6805395546019,
20th < 2025,20th < 2025 < d175,West,,,1044.8119875921693,
20th < 2025,20th < 2025 < d176,East,,,1052.3499343076796,
20th < 2025,20th < 2025 < d176,West,,,1174.7919140735792,
20th < 2025,20th < 2025 < d177,East,,,1003.3968047652332,
20th < 2025,20th < 2025 < d177,West,,,808.664822194517,
20th < 2025,20th < 2025 < d178,East,,,382.15589011389375,
20th < 2025,20th < 2025 < d178,West,,,495.53273308957586,
20th < 2025,20th < 2025 < d179,East,,,232.68296874981942,
20th < 2025,20th < 2025 < d179,West,,,599.7235965042424,
20th < 2025,20th < 2025 < d180,East,,,588.5482842055276,
20th < 2025,20th < 2025 < d180,West,,,968.2386997227454,
20th < 2025,20th < 2025 < d181,East,,,823.485642608812,
20th < 2025,20th < 2025 < d181,West,,,792.9924111277048,
20th < 2025,20th < 2025 < d182,East,,,637.6844394704398,
20th < 2025,20th < 2025 < d182,West,,,639.6422686471018,
20th < 2025,20th < 2025 < d183,East,,,490.1433990740563,
20th < 2025,20th < 2025 < d183,West,,,963.564061773146,
20th < 2025,20th < 2025 < d184,East,,,380.8953994716229,
20th < 2025,20th < 2025 < d184,West,,,740.2904876768573,
20th < 2025,20th < 2025 < d185,East,,,487.5320957014421,
20th < 2025,20th < 2025 < d185,West,,,714.4809066255182,
20th < 2025,20th < 2025 < d186,East,,,505.9783417365399,
20th < 2025,20th < 2025 < d186,West,,,811.2475887385825,
20th < 2025,20th < 2025 < d187,East,,,704.8443341573402,
20th < 2025,20th < 2025 < d187,West,,,1329.2311319542644,
20th < 2025,20th < 2025 < d188,East,,,512.0528634507997,
20th < 2025,20th < 2025 < d188,West,,,733.4451448021771,
20th < 2025,20th < 2025 < d189,East,,,123.9387122904756,
20th < 2025,20th < 2025 < d189,West,,,196.85885885660596,
20th < 2025,20th < 2025 < d190,East,,,159.50367159811788,
20th < 2025,20th < 2025 < d190,West,,,580.2367092513746,
20th < 2025,20th < 2025 < d191,East,,,269.0469269158296,
20th < 2025,20th < 2025 < d191,West,,,410.86145896815725,
20th < 2025,20th < 2025 < d192,East,,,194.16482826439298,
20th < 2025,20th < 2025 < d192,West,,,402.5260792962695,
20th < 2025,20th < 2025 < d193,East,,,290.414212867723,
20th < 2025,20th < 2025 < d193,West,,,694.159255767543,
20th < 2025,20th < 2025 < d194,East,,,1024.3400978979323,
20th < 2025,20th < 2025 < d194,West,,,717.6732486605756,
20th < 2025,20th < 2025 < d195,East,,,1024.162958043048,
20th < 2025,20th < 2025 < d195,West,,,597.0792735046589,
20th < 2025,20th < 2025 < d196,East,,,1098.650776631023,
20th < 2025,20th < 2025 < d196,West,,,1362.5320596238646,
20th < 2025,20th < 2025 < d197,East,,,1085.34566279381,
20th < 2025,20th < 2025 < d197,West,,,1053.5601991666238,
20th < 2025,20th < 2025 < d198,East,,,728.4013881033599,
20th < 2025,20th < 2025 < d198,West,,,831.0147784600557,
20th < 2025,20th < 2025 < d199,East,,,398.59201512433043,
20th < 2025,20th < 2025 < d199,West,,,1024.8969901079897,
20th < 2025,20th < 2025 < d200,East,,,190.54092296624825,
20th < 2025,20th < 2025 < d200,West,,,545.8816113803402,
20th < 2025,20th < 2025 < d201,East,,,374.1429270199223,
20th < 2025,20th < 2025 < d201,West,,,855.7244568824527,
20th < 2025,20th < 2025 < d202,East,,,718.9449879198731,
20th < 2025,20th < 2025 < d202,West,,,1239.4523104605569,
20th < 2025,20th < 2025 < d203,East,,,1046.9300780631165,
20th < 2025,20th < 2025 < d203,West,,,1276.0621362835072,
20th < 2025,20th < 2025 < d204,East,,,1115.1965321215287,
20th < 2025,20th < 2025 < d204,West,,,1218.5565180043166,
20th < 2025,20th < 2025 < d205,East,,,879.6052891757157,
20th < 2025,20th < 2025 < d205,West,,,756.8680954306145,
20th < 2025,20th < 2025 < d206,East,,,31.9753232618031,
20th < 2025,20th < 2025 < d206,West,,,280.90884143360324,
20th < 2025,20th < 2025 < d207,East,,,281.48761134938496,
20th < 2025,20th < 2025 < d207,West,,,373.3988498641903,
20th < 2025,20th < 2025 < d208,East,,,168.0837179054627,
20th < 2025,20th < 2025 < d208,West,,,1.8714695734799016,
20th < 2025,20th < 2025 < d209,East,,,52.219803880562566,
20th < 2025,20th < 2025 < d209,West,,,270.243702528057,
20th < 2025,20th < 2025 < d210,East,,,172.51208569399958,
20th < 2025,20th < 2025 < d210,West,,,631.3495830945847,
20th < 2025,20th < 2025 < d211,East,,,120.66061580787425,
20th < 2025,20th < 2025 < d211,West,,,535.4833969778844,
20th < 2025,20th < 2025 < d212,East,,,681.1436238921513,
20th < 2025,20th < 2025 < d212,West,,,895.0673893082281,
20th < 2025,20th < 2025 < d213,East,,,476.61448692434,
20th < 2025,20th < 2025 < d213,West,,,786.0752305908295,
20th < 2025,20th < 2025 < d214,East,,,409.7183056061234,
20th < 2025,20th < 2025 < d214,West,,,645.8275122768154,
20th < 2025,20th < 2025 < d215,East,,,487.2639612364512,
20th < 2025,20th < 2025 < d215,West,,,557.0994468180004,
20th < 2025,20th < 2025 < d216,East,,,767.9464439031909,
20th < 2025,20th < 2025 < d216,West,,,827.9712790850497,
20th < 2025,20th < 2025 < d217,East,,,520.3042017122134,
20th < 2025,20th < 2025 < d217,West,,,915.454566917543,
20th < 2025,20th < 2025 < d218,East,,,797.3539119753,
20th < 2025,20th < 2025 < d218,West,,,937.5059204748547,
20th < 2025,20th < 2025 < d219,East,,,747.6075130192343,
20th < 2025,20th < 2025 < d219,West,,,898.3487394088282,
20th < 2025,20th < 2025 < d220,East,,,626.5546948102867,
20th < 2025,20th < 2025 < d220,West,,,881.9645212404733,
20th < 2025,20th < 2025 < d221,East,,,360.44932679813815,
20th < 2025,20th < 2025 < d221,West,,,650.980175979007,
20th < 2025,20th < 2025 < d222,East,,,830.5678019666036,
20th < 2025,20th < 2025 < d222,West,,,928.3318823065166,
20th < 2025,20th < 2025 < d223,East,,,880.8434022600192,
20th < 2025,20th < 2025 < d223,West,,,753.3580255951891,
20th < 2025,20th < 2025 < d224,East,,,734.9546527977421,
20th < 2025,20th < 2025 < d224,West,,,434.36906654779386,
20th < 2025,20th < 2025 < d225,East,,,605.1701539867099,
20th < 2025,20th < 2025 < d225,West,,,501.9201786978207,
20th < 2025,20th < 2025 < d226,East,,,774.8315492550854,
20th < 2025,20th < 2025 < d226,West,,,495.01231092753574,
20th < 2025,20th < 2025 < d227,East,,,738.0074719835745,
20th < 2025,20th < 2025 < d227,West,,,488.30063881822207,
20th < 2025,20th < 2025 < d228,East,,,697.5740456436964,
20th < 2025,20th < 2025 < d228,West,,,773.6248633375283,
20th < 2025,20th < 2025 < d229,East,,,725.3321916910004,
20th < 2025,20th < 2025 < d229,West,,,960.2540411426772,
20th < 2025,20th < 2025 < d230,East,,,748.5520549595344,
20th < 2025,20th < 2025 < d230,West,,,998.3317960124753,
20th < 2025,20th < 2025 < d231,East,,,1137.6423834927755,
20th < 2025,20th < 2025 < d231,West,,,1174.577597394285,
20th < 2025,20th < 2025 < d232,East,,,1266.770599718575,
20th < 2025,20th < 2025 < d232,West,,,1313.9055862127566,
20th < 2025,20th < 2025 < d233,East,,,1000.4610289758307,
20th < 2025,20th < 2025 < d233,West,,,1206.4050076157255,
20th < 2025,20th < 2025 < d234,East,,,393.14214803043535,
20th < 2025,20th < 2025 < d234,West,,,531.5737685504808,
20th < 2025,20th < 2025 < d235,East,,,221.72853691099635,
20th < 2025,20th < 2025 < d235,West,,,265.5666881211092,
20th < 2025,20th < 2025 < d236,East,,,103.51192525851744,
20th < 2025,20th < 2025 < d236,West,,,77.45373174423946,
20th < 2025,20th < 2025 < d237,East,,,125.86149961914026,
20th < 2025,20th < 2025 < d237,West,,,71.63741881506645,
20th < 2025,20th < 2025 < d238,East,,,347.4022464552927,
20th < 2025,20th < 2025 < d238,West,,,166.48123933859662,
20th < 2025,20th < 2025 < d239,East,,,827.4658999530167,
20th < 2025,20th < 2025 < d239,West,,,931.2218674405628,
20th < 2025,20th < 2025 < d240,East,,,1273.4367569143226,
20th < 2025,20th < 2025 < d240,West,,,1441.8795706657104,
20th < 2025,20th < 2025 < d241,East,,,868.1501513671549,
20th < 2025,20th < 2025 < d241,West,,,957.5070152756753,
20th < 2025,20th < 2025 < d242,East,,,568.8971192314315,
20th < 2025,20th < 2025 < d242,West,,,595.6442267870726,
20th < 2025,20th < 2025 < d243,East,,,812.8855981304873,
20th < 2025,20th < 2025 < d243,West,,,560.582395627421,
20th < 2025,20th < 2025 < d244,East,,,727.7236387820645,
20th < 2025,20th < 2025 < d244,West,,,744.3410666586882,
20th < 2025,20th < 2025 < d245,East,,,814.3809081313842,
20th < 2025,20th < 2025 < d245,West,,,930.9139616639948,
20th < 2025,20th < 2025 < d246,East,,,1414.7633685746746,
20th < 2025,20th < 2025 < d246,West,,,1604.806226745429,
20th < 2025,20th < 2025 < d247,East,,,1041.3159456797116,
20th < 2025,20th < 2025 < d247,West,,,1537.7626996341623,
20th < 2025,20th < 2025 < d248,East,,,373.130501788673,
20th < 2025,20th < 2025 < d248,West,,,817.3943694201579,
20th < 2025,20th < 2025 < d249,East,,,196.27688740786758,
20th < 2025,20th < 2025 < d249,West,,,488.9722973341008,
20th < 2025,20th < 2025 < d250,East,,,1033.1518203452379,
20th < 2025,20th < 2025 < d250,West,,,996.636024550576,
20th < 2025,20th < 2025 < d251,East,,,1195.158682637977,
20th < 2025,20th < 2025 < d251,West,,,915.5749173371738,
20th < 2025,20th < 2025 < d252,East,,,700.7414964358308,
20th < 2025,20th < 2025 < d252,West,,,713.6843671554083,
20th < 2025,20th < 2025 < d253,East,,,720.1964175535543,
20th < 2025,20th < 2025 < d253,West,,,889.1416507132088,
20th < 2025,20th < 2025 < d254,East,,,826.8401834504324,
20th < 2025,20th < 2025 < d254,West,,,1045.8091729857847,
20th < 2025,20th < 2025 < d255,East,,,839.8281506150901,
20th < 2025,20th < 2025 < d255,West,,,734.2887838175493,
20th < 2025,20th < 2025 < d256,East,,,436.71606716662524,
20th < 2025,20th < 2025 < d256,West,,,836.7408955105199,
20th < 2025,20th < 2025 < d257,East,,,415.05600070579237,
20th < 2025,20th < 2025 < d257,West,,,40.68989336095467,
20th < 2025,20th < 2025 < d258,East,,,151.0670817317308,
20th < 2025,20th < 2025 < d258,West,,,19.873960720543238,
20th < 2025,20th < 2025 < d259,East,,,20.532120829543718,
20th < 2025,20th < 2025 < d260,East,,,35.916648986968305,
20th < 2025,20th < 2025 < d260,West,,,73.67829741781901,
20th < 2025,20th < 2025 < d261,East,,,393.18137525626514,
20th < 2025,20th < 2025 < d261,West,,,523.9078849095716,
20th < 2025,20th < 2025 < d262,East,,,632.6889925847054,
20th < 2025,20th < 2025 < d262,West,,,993.0623731743319,
20th < 2025,20th < 2025 < d263,East,,,791.8457358813745,
20th < 2025,20th < 2025 < d263,West,,,1179.9781222523686,
20th < 2025,20th < 2025 < d264,East,,,1223.8635962626076,
20th < 2025,20th < 2025 < d264,West,,,1270.3902900588198,
20th < 2025,20th < 2025 < d265,East,,,1153.487073447932,
20th < 2025,20th < 2025 < d265,West,,,287.3191517230268,
20th < 2025,20th < 2025 < d266,East,,,1429.5971538903143,
20th < 2025,20th < 2025 < d266,West,,,880.9619476686963,
20th < 2025,20th < 2025 < d267,East,,,1340.3948075072726,
20th < 2025,20th < 2025 < d267,West,,,1220.7644972780404,
20th < 2025,20th < 2025 < d268,East,,,1743.491267928952,
20th < 2025,20th < 2025 < d268,West,,,1546.996888530781,
20th < 2025,20th < 2025 < d269,East,,,1028.5037580245448,
20th < 2025,20th < 2025 < d269,West,,,724.5105488353393,
20th < 2025,20th < 2025 < d270,East,,,441.6933685260751,
20th < 2025,20th < 2025 < d270,West,,,250.01358328958588,
20th < 2025,20th < 2025 < d271,East,,,726.0850757633194,
20th < 2025,20th < 2025 < d271,West,,,190.17789084330786,
20th < 2025,20th < 2025 < d272,East,,,977.974365149608,
20th < 2025,20th < 2025 < d272,West,,,34.21689162769122,
20th < 2025,20th < 2025 < d273,East,,,1010.9849488533242,
20th < 2025,20th < 2025 < d273,West,,,165.45021648670473,
20th < 2025,20th < 2025 < d274,East,,,1090.9553420834413,
20th < 2025,20th < 2025 < d274,West,,,273.9665241576039,
20th < 2025,20th < 2025 < d275,East,,,1261.5123260333758,
20th < 2025,20th < 2025 < d275,West,,,1006.1333863737259,
20th < 2025,20th < 2025 < d276,East,,,550.508056135134,
20th < 2025,20th < 2025 < d276,West,,,958.9999437102806,
20th < 2025,20th < 2025 < d277,East,,,745.132340413535,
20th < 2025,20th < 2025 < d277,West,,,877.0878404632326,
20th < 2025,20th < 2025 < d278,East,,,1430.2914787387692,
20th < 2025,20th < 2025 < d278,West,,,1073.060255345636,
20th < 2025,20th < 2025 < d279,East,,,1220.6022341994392,
20th < 2025,20th < 2025 < d279,West,,,555.4343446630728,
20th < 2025,20th < 2025 < d280,East,,,1587.1285114594652,
20th < 2025,20th < 2025 < d280,West,,,661.5009458573787,
20th < 2025,20th < 2025 < d281,East,,,2161.2389310611507,
20th < 2025,20th < 2025 < d281,West,,,1985.581132467095,
20th < 2025,20th < 2025 < d282,East,,,1505.1911462005132,
20th < 2025,20th < 2025 < d282,West,,,1406.9212187192534,
20th < 2025,20th < 2025 < d283,East,,,350.9338125801041,
20th < 2025,20th < 2025 < d283,West,,,661.271960827606,
20th < 2025,20th < 2025 < d284,East,,,422.20703766791473,
20th < 2025,20th < 2025 < d284,West,,,375.88197185848844,
20th < 2025,20th < 2025 < d285,East,,,1556.8278788281898,
20th < 2025,20th < 2025 < d285,West,,,1460.2200194524492,
20th < 2025,20th < 2025 < d286,East,,,2160.789229424753,
20th < 2025,20th < 2025 < d286,West,,,1615.9174706876313,
20th < 2025,20th < 2025 < d287,East,,,3125.124122171674,
20th < 2025,20th < 2025 < d287,West,,,1937.071102947777,
20th < 2025,20th < 2025 < d288,East,,,3385.076491404354,
20th < 2025,20th < 2025 < d288,West,,,2503.217375455129,
20th < 2025,20th < 2025 < d289,East,,,2609.3917063423887,
20th < 2025,20th < 2025 < d289,West,,,2761.195779948642,
20th < 2025,20th < 2025 < d290,East,,,2268.1692308683146,
20th < 2025,20th < 2025 < d290,West,,,2109.5172030349545,
20th < 2025,20th < 2025 < d291,East,,,1944.5911111524188,
20th < 2025,20th < 2025 < d291,West,,,2521.1797443643536,
20th < 2025,20th < 2025 < d292,East,,,2316.825334814866,
20th < 2025,20th < 2025 < d292,West,,,2045.8074348482592,
20th < 2025,20th < 2025 < d293,East,,,1773.038597440274,
20th < 2025,20th < 2025 < d293,West,,,2119.6153896700152,
20th < 2025,20th < 2025 < d294,East,,,1474.5481946420102,
20th < 2025,20th < 2025 < d294,West,,,1912.9674192286604,
20th < 2025,20th < 2025 < d295,East,,,776.7721435007186,
20th < 2025,20th < 2025 < d295,West,,,1608.9525248895627,
20th < 2025,20th < 2025 < d296,East,,,1115.3594247619762,
20th < 2025,20th < 2025 < d296,West,,,1862.8376957979667,
20th < 2025,20th < 2025 < d297,East,,,978.8284519900711,
20th < 2025,20th < 2025 < d297,West,,,1339.9188904261077,
20th < 2025,20th < 2025 < d298,East,,,853.892594394167,
20th < 2025,20th < 2025 < d298,West,,,1388.3424647424029,
20th < 2025,20th < 2025 < d299,East,,,817.7671202041511,
20th < 2025,20th < 2025 < d299,West,,,699.1245172902512,
20th < 2025,20th < 2025 < d300,East,,,601.2518239204794,
20th < 2025,20th < 2025 < d300,West,,,516.466124252889,
20th < 2025,20th < 2025 < d301,East,,,821.5305340916051,
20th < 2025,20th < 2025 < d301,West,,,1261.0269107491606,
20th < 2025,20th < 2025 < d302,East,,,1900.9746785331324,
20th < 2025,20th < 2025 < d302,West,,,1255.6383031919954,
20th < 2025,20th < 2025 < d303,East,,,1950.9659598750427,
20th < 2025,20th < 2025 < d303,West,,,651.4093323440603,
20th < 2025,20th < 2025 < d304,East,,,629.4604155211022,
20th < 2025,20th < 2025 < d304,West,,,517.5838848544468,
20th < 2025,20th < 2025 < d305,East,,,901.8978031822853,
20th < 2025,20th < 2025 < d305,West,,,1140.0536685306147,
20th < 2025,20th < 2025 < d306,East,,,1379.4148361857144,
20th < 2025,20th < 2025 < d306,West,,,1364.6032661931936,
20th < 2025,20th < 2025 < d307,East,,,1046.9518345147467,
20th < 2025,20th < 2025 < d307,West,,,604.2179183165438,
20th < 2025,20th < 2025 < d308,East,,,1716.4754590945702,
20th < 2025,20th < 2025 < d308,West,,,1259.5009281560046,
20th < 2025,20th < 2025 < d309,East,,,1015.2495704855884,
20th < 2025,20th < 2025 < d309,West,,,1114.1304775294434,
