timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; methanation,import,trdBuy,export
20th < 2025,20th < 2025 < d308,East,,,1732.8214206759071,
20th < 2025,20th < 2025 < d308,West,,,1402.2203927906796,
20th < 2025,20th < 2025 < d309,East,,,1091.4514821262442,
20th < 2025,20th < 2025 < d309,West,,,1096.4021187286012,
20th < 2025,20th < 2025 < d310,East,,,503.7210286383771,
20th < 2025,20th < 2025 < d310,West,,,608.6824794640988,
20th < 2025,20th < 2025 < d311,East,,,443.0909883342999,
20th < 2025,20th < 2025 < d311,West,,,705.9198007842282,
20th < 2025,20th < 2025 < d312,East,,,162.59998512885502,
20th < 2025,20th < 2025 < d312,West,,,588.7653368152758,
20th < 2025,20th < 2025 < d313,East,,,81.13222394057341,
20th < 2025,20th < 2025 < d313,West,,,65.24672883454124,
20th < 2025,20th < 2025 < d314,East,,,548.0300413999349,
20th < 2025,20th < 2025 < d314,West,,,776.0142239996013,
20th < 2025,20th < 2025 < d315,East,,,795.9185976857156,
20th < 2025,20th < 2025 < d315,West,,,1487.7643801623744,
20th < 2025,20th < 2025 < d316,East,,,1300.3847460801387,
20th < 2025,20th < 2025 < d316,West,,,1886.3586807278652,
20th < 2025,20th < 2025 < d317,East,,,1173.7858541704547,
20th < 2025,20th < 2025 < d317,West,,,767.2162370613029,
20th < 2025,20th < 2025 < d318,East,,,38.81699403386101,
20th < 2025,20th < 2025 < d318,West,,,20.857628516315295,
20th < 2025,20th < 2025 < d319,East,,,114.3953678663073,
20th < 2025,20th < 2025 < d319,West,,,134.80466671882186,
20th < 2025,20th < 2025 < d320,East,,,950.5530659671732,
20th < 2025,20th < 2025 < d320,West,,,280.50229766025217,
20th < 2025,20th < 2025 < d321,East,,,823.2277120771374,
20th < 2025,20th < 2025 < d322,East,,,347.7774529385691,
20th < 2025,20th < 2025 < d322,West,,,183.74111590142596,
20th < 2025,20th < 2025 < d323,East,,,44.29722348229035,
20th < 2025,20th < 2025 < d323,West,,,0.39141625868653346,
20th < 2025,20th < 2025 < d324,East,,,873.5802979503593,
20th < 2025,20th < 2025 < d324,West,,,801.9860740121334,
20th < 2025,20th < 2025 < d325,East,,,613.4152325924953,
20th < 2025,20th < 2025 < d325,West,,,406.6660451998843,
20th < 2025,20th < 2025 < d326,East,,,1810.9981377759289,
20th < 2025,20th < 2025 < d326,West,,,1801.45046452795,
20th < 2025,20th < 2025 < d327,East,,,3826.4954567932355,
20th < 2025,20th < 2025 < d327,West,,,3761.0779046728903,
20th < 2025,20th < 2025 < d328,East,,,2796.18117499479,
20th < 2025,20th < 2025 < d328,West,,,3131.5902595499683,
20th < 2025,20th < 2025 < d329,East,,,3347.0480145479805,
20th < 2025,20th < 2025 < d329,West,,,3030.7984571286947,
20th < 2025,20th < 2025 < d330,East,,,3944.4638476662917,
20th < 2025,20th < 2025 < d330,West,,,3624.9754124686388,
20th < 2025,20th < 2025 < d331,East,,,3970.5254259994877,
20th < 2025,20th < 2025 < d331,West,,,3365.9651261120666,
20th < 2025,20th < 2025 < d332,East,,,2606.6995782971553,
20th < 2025,20th < 2025 < d332,West,,,1236.4323295670451,
20th < 2025,20th < 2025 < d333,East,,,873.4294523428877,
20th < 2025,20th < 2025 < d333,West,,,18.735376794446324,
20th < 2025,20th < 2025 < d334,East,,,1032.681095956298,
20th < 2025,20th < 2025 < d334,West,,,44.4912518623784,
20th < 2025,20th < 2025 < d335,East,,,1697.587361264468,
20th < 2025,20th < 2025 < d335,West,,,1163.6301685854542,
20th < 2025,20th < 2025 < d336,East,,,1943.2196841935272,
20th < 2025,20th < 2025 < d336,West,,,2929.3486464547987,
20th < 2025,20th < 2025 < d337,East,,,2417.117903920557,
20th < 2025,20th < 2025 < d337,West,,,2542.0441272815838,
20th < 2025,20th < 2025 < d338,East,,,1863.3804628009432,
20th < 2025,20th < 2025 < d338,West,,,1833.2587550986475,
20th < 2025,20th < 2025 < d339,East,,,978.2266695816028,
20th < 2025,20th < 2025 < d339,West,,,590.7515163849861,
20th < 2025,20th < 2025 < d340,East,,,731.8048405545832,
20th < 2025,20th < 2025 < d340,West,,,283.62293599899436,
20th < 2025,20th < 2025 < d341,East,,,2580.1968045576755,
20th < 2025,20th < 2025 < d341,West,,,1614.4942438919632,
20th < 2025,20th < 2025 < d342,East,,,2424.5732339366164,
20th < 2025,20th < 2025 < d342,West,,,1367.7609233808903,
20th < 2025,20th < 2025 < d343,East,,,2758.520831084778,
20th < 2025,20th < 2025 < d343,West,,,2515.4347410924247,
20th < 2025,20th < 2025 < d344,East,,,3237.3548973430284,
20th < 2025,20th < 2025 < d344,West,,,2623.2272472911873,
20th < 2025,20th < 2025 < d345,East,,,2664.6773448663243,
20th < 2025,20th < 2025 < d345,West,,,2110.056539864836,
20th < 2025,20th < 2025 < d346,East,,,2077.833858818047,
20th < 2025,20th < 2025 < d346,West,,,2070.1896442271795,
20th < 2025,20th < 2025 < d347,East,,,1832.2867642873487,
20th < 2025,20th < 2025 < d347,West,,,2901.485704896106,
20th < 2025,20th < 2025 < d348,East,,,2954.4117072585796,
20th < 2025,20th < 2025 < d348,West,,,2787.202137010545,
20th < 2025,20th < 2025 < d349,East,,,2685.9940491278417,
20th < 2025,20th < 2025 < d349,West,,,1811.4722863874347,
20th < 2025,20th < 2025 < d350,East,,,1987.447573752159,
20th < 2025,20th < 2025 < d350,West,,,925.5569172210604,
20th < 2025,20th < 2025 < d351,East,,,1896.3891190560953,
20th < 2025,20th < 2025 < d351,West,,,1326.2552930436007,
20th < 2025,20th < 2025 < d352,East,,,923.2250647130426,
20th < 2025,20th < 2025 < d352,West,,,1651.3018867140136,
20th < 2025,20th < 2025 < d353,East,,,536.9162997858887,
20th < 2025,20th < 2025 < d353,West,,,474.0249149990876,
20th < 2025,20th < 2025 < d354,East,,,84.70341490600089,
20th < 2025,20th < 2025 < d354,West,,,17.70108954299891,
20th < 2025,20th < 2025 < d357,East,,,52.69758082960049,
20th < 2025,20th < 2025 < d357,West,,,289.0182547939447,
20th < 2025,20th < 2025 < d359,East,,,211.15777989042405,
20th < 2025,20th < 2025 < d359,West,,,84.35569316162231,
20th < 2025,20th < 2025 < d360,East,,,73.00006519959547,
20th < 2025,20th < 2025 < d360,West,,,98.21976870452032,
20th < 2025,20th < 2025 < d361,East,,,224.5142365549706,
20th < 2025,20th < 2025 < d361,West,,,343.7959837282479,
20th < 2025,20th < 2025 < d362,East,,,524.6038190685056,
20th < 2025,20th < 2025 < d362,West,,,378.1906036343526,
20th < 2025,20th < 2025 < d363,East,,,1460.5102232662014,
20th < 2025,20th < 2025 < d363,West,,,1002.848872846725,
20th < 2025,20th < 2025 < d364,East,,,1221.5050484964313,
20th < 2025,20th < 2025 < d364,West,,,230.68430350725495,
20th < 2025,20th < 2025 < d365,East,,,1847.142594678966,
20th < 2025,20th < 2025 < d365,West,,,678.3172648816942,
20th < 2030,20th < 2030 < d001,East,,,2186.948201688895,
20th < 2030,20th < 2030 < d001,West,,,2807.6259015306373,
20th < 2030,20th < 2030 < d002,East,,,1517.6529273650103,
20th < 2030,20th < 2030 < d002,West,,,2292.145399275598,
20th < 2030,20th < 2030 < d003,East,,,1501.3268673321609,
20th < 2030,20th < 2030 < d003,West,,,1050.6857494625795,
20th < 2030,20th < 2030 < d004,East,,,2068.4249634753214,
20th < 2030,20th < 2030 < d004,West,,,2467.7393527589225,
20th < 2030,20th < 2030 < d005,East,,,3822.6104836687878,
20th < 2030,20th < 2030 < d005,West,,,3884.2553372289462,
20th < 2030,20th < 2030 < d006,East,,,4352.6574587527675,
20th < 2030,20th < 2030 < d006,West,,,4180.040615959289,
20th < 2030,20th < 2030 < d007,East,,,4096.908923255494,
20th < 2030,20th < 2030 < d007,West,,,3967.8853628847614,
20th < 2030,20th < 2030 < d008,East,,,2328.9642931351104,
20th < 2030,20th < 2030 < d008,West,,,1555.6302901962226,
20th < 2030,20th < 2030 < d009,East,,,756.8043704775109,
20th < 2030,20th < 2030 < d009,West,,,76.10536038642816,
20th < 2030,20th < 2030 < d011,East,,,286.81113456641106,
20th < 2030,20th < 2030 < d011,West,,,121.37548677379687,
20th < 2030,20th < 2030 < d012,East,,,738.5377088958509,
20th < 2030,20th < 2030 < d012,West,,,273.8956404938119,
20th < 2030,20th < 2030 < d013,East,,,677.4820764210309,
20th < 2030,20th < 2030 < d013,West,,,264.22215879718345,
20th < 2030,20th < 2030 < d014,East,,,1313.3858721483803,
20th < 2030,20th < 2030 < d014,West,,,742.8497590911754,
20th < 2030,20th < 2030 < d015,East,,,833.8565499027492,
20th < 2030,20th < 2030 < d015,West,,,437.627373656598,
20th < 2030,20th < 2030 < d016,East,,,2443.181764745912,
20th < 2030,20th < 2030 < d016,West,,,3129.709952691689,
20th < 2030,20th < 2030 < d017,East,,,2921.728714279839,
20th < 2030,20th < 2030 < d017,West,,,3247.371099695679,
20th < 2030,20th < 2030 < d018,East,,,2753.310625759754,
20th < 2030,20th < 2030 < d018,West,,,3022.3109543543246,
20th < 2030,20th < 2030 < d019,East,,,4761.886288531221,
20th < 2030,20th < 2030 < d019,West,,,4297.531586942063,
20th < 2030,20th < 2030 < d020,East,,,4956.869845812773,
20th < 2030,20th < 2030 < d020,West,,,4580.59597301013,
20th < 2030,20th < 2030 < d021,East,,,4887.646304654757,
20th < 2030,20th < 2030 < d021,West,,,4404.553471328541,
20th < 2030,20th < 2030 < d022,East,,,4843.448832775416,
20th < 2030,20th < 2030 < d022,West,,,4579.904794083854,
20th < 2030,20th < 2030 < d023,East,,,5071.1494264997755,
20th < 2030,20th < 2030 < d023,West,,,4694.295156826612,
20th < 2030,20th < 2030 < d024,East,,,4074.6785637751977,
20th < 2030,20th < 2030 < d024,West,,,3653.5293428829646,
20th < 2030,20th < 2030 < d025,East,,,3447.5312313613294,
20th < 2030,20th < 2030 < d025,West,,,3838.134634688861,
20th < 2030,20th < 2030 < d026,East,,,3043.050373243211,
20th < 2030,20th < 2030 < d026,West,,,3164.0726968904924,
20th < 2030,20th < 2030 < d027,East,,,2539.2593477773635,
20th < 2030,20th < 2030 < d027,West,,,3196.612604797164,
20th < 2030,20th < 2030 < d028,East,,,1886.301737162259,
20th < 2030,20th < 2030 < d028,West,,,1373.0344245617625,
20th < 2030,20th < 2030 < d029,East,,,1634.668772891685,
20th < 2030,20th < 2030 < d029,West,,,807.4657564662054,
20th < 2030,20th < 2030 < d030,East,,,2807.9889978329534,
20th < 2030,20th < 2030 < d030,West,,,2068.7789663705016,
20th < 2030,20th < 2030 < d031,East,,,2814.0532190119416,
20th < 2030,20th < 2030 < d031,West,,,2694.554246487239,
20th < 2030,20th < 2030 < d032,East,,,3043.2267807609073,
20th < 2030,20th < 2030 < d032,West,,,2031.6637820162814,
20th < 2030,20th < 2030 < d033,East,,,3842.1290014039705,
20th < 2030,20th < 2030 < d033,West,,,4031.0597261163803,
20th < 2030,20th < 2030 < d034,East,,,4673.637735043862,
20th < 2030,20th < 2030 < d034,West,,,4526.028322221729,
20th < 2030,20th < 2030 < d035,East,,,3987.709611542404,
20th < 2030,20th < 2030 < d035,West,,,3538.0913300860047,
20th < 2030,20th < 2030 < d036,East,,,3313.799274343546,
20th < 2030,20th < 2030 < d036,West,,,3067.4759936865935,
20th < 2030,20th < 2030 < d037,East,,,2900.318974920041,
20th < 2030,20th < 2030 < d037,West,,,2072.0235502122177,
20th < 2030,20th < 2030 < d038,East,,,3164.9836345373437,
20th < 2030,20th < 2030 < d038,West,,,2767.5698482585153,
20th < 2030,20th < 2030 < d039,East,,,2658.8279616905074,
20th < 2030,20th < 2030 < d039,West,,,2440.178755109233,
20th < 2030,20th < 2030 < d040,East,,,3707.662106169,
20th < 2030,20th < 2030 < d040,West,,,4186.433639591967,
20th < 2030,20th < 2030 < d041,East,,,3493.583895454215,
20th < 2030,20th < 2030 < d041,West,,,3685.563110766696,
20th < 2030,20th < 2030 < d042,East,,,3983.0057320652463,
20th < 2030,20th < 2030 < d042,West,,,3738.899503572446,
20th < 2030,20th < 2030 < d043,East,,,4912.955576098414,
20th < 2030,20th < 2030 < d043,West,,,4308.1981021832635,
20th < 2030,20th < 2030 < d044,East,,,3688.0432703079737,
20th < 2030,20th < 2030 < d044,West,,,2242.7590508865806,
20th < 2030,20th < 2030 < d045,East,,,2481.713699506904,
20th < 2030,20th < 2030 < d045,West,,,1811.4748181633981,
20th < 2030,20th < 2030 < d046,East,,,3439.49687987814,
20th < 2030,20th < 2030 < d046,West,,,3408.0560864796857,
20th < 2030,20th < 2030 < d047,East,,,4200.791700506847,
20th < 2030,20th < 2030 < d047,West,,,3721.674862196899,
20th < 2030,20th < 2030 < d048,East,,,4286.062141360647,
20th < 2030,20th < 2030 < d048,West,,,3581.1591755249387,
20th < 2030,20th < 2030 < d049,East,,,4130.067299083717,
20th < 2030,20th < 2030 < d049,West,,,3871.7643540487525,
20th < 2030,20th < 2030 < d050,East,,,3761.4334803973734,
20th < 2030,20th < 2030 < d050,West,,,3073.4956773000595,
20th < 2030,20th < 2030 < d051,East,,,2269.9176422805635,
20th < 2030,20th < 2030 < d051,West,,,1269.2219949700523,
20th < 2030,20th < 2030 < d052,East,,,1634.0528376522889,
20th < 2030,20th < 2030 < d052,West,,,2674.5659125318066,
20th < 2030,20th < 2030 < d053,East,,,1861.1486770109254,
20th < 2030,20th < 2030 < d053,West,,,2191.4049120361337,
20th < 2030,20th < 2030 < d054,East,,,2294.126652665762,
20th < 2030,20th < 2030 < d054,West,,,1085.6552506372177,
20th < 2030,20th < 2030 < d055,East,,,1786.053282071257,
20th < 2030,20th < 2030 < d055,West,,,1215.2277668359534,
20th < 2030,20th < 2030 < d056,East,,,2654.642228265253,
20th < 2030,20th < 2030 < d056,West,,,2635.576448430522,
20th < 2030,20th < 2030 < d057,East,,,2543.519348168734,
20th < 2030,20th < 2030 < d057,West,,,2675.266061465514,
20th < 2030,20th < 2030 < d058,East,,,2708.7362102784487,
20th < 2030,20th < 2030 < d058,West,,,2149.7687926928916,
20th < 2030,20th < 2030 < d059,East,,,2385.5058564060205,
20th < 2030,20th < 2030 < d059,West,,,1702.3193241067622,
20th < 2030,20th < 2030 < d060,East,,,1115.5383778923197,
20th < 2030,20th < 2030 < d060,West,,,113.92818796975025,
20th < 2030,20th < 2030 < d061,East,,,1350.0311447008278,
20th < 2030,20th < 2030 < d061,West,,,509.22765571592487,
20th < 2030,20th < 2030 < d062,East,,,1836.2210178702471,
20th < 2030,20th < 2030 < d062,West,,,1431.5736955917994,
20th < 2030,20th < 2030 < d063,East,,,2132.2299472894547,
20th < 2030,20th < 2030 < d063,West,,,2065.361033408748,
20th < 2030,20th < 2030 < d064,East,,,2734.1571510618987,
20th < 2030,20th < 2030 < d064,West,,,2486.6444819589738,
20th < 2030,20th < 2030 < d065,East,,,3031.836551074393,
20th < 2030,20th < 2030 < d065,West,,,2863.70166386008,
20th < 2030,20th < 2030 < d066,East,,,1774.8989199535954,
20th < 2030,20th < 2030 < d066,West,,,1778.6600315181315,
20th < 2030,20th < 2030 < d067,East,,,1141.9847540847202,
20th < 2030,20th < 2030 < d067,West,,,1527.8367921634128,
20th < 2030,20th < 2030 < d068,East,,,2217.119641861769,
20th < 2030,20th < 2030 < d068,West,,,2083.377629089921,
20th < 2030,20th < 2030 < d069,East,,,1692.4155015895217,
20th < 2030,20th < 2030 < d069,West,,,2069.309460434002,
20th < 2030,20th < 2030 < d070,East,,,1249.7524624219238,
20th < 2030,20th < 2030 < d070,West,,,1557.118788680923,
20th < 2030,20th < 2030 < d071,East,,,1908.8958621328816,
20th < 2030,20th < 2030 < d071,West,,,1473.5679313229348,
20th < 2030,20th < 2030 < d072,East,,,2569.004105960564,
20th < 2030,20th < 2030 < d072,West,,,2146.9626057769815,
20th < 2030,20th < 2030 < d073,East,,,2967.9160718198364,
20th < 2030,20th < 2030 < d073,West,,,1940.9380426153205,
20th < 2030,20th < 2030 < d074,East,,,1524.6695022750237,
20th < 2030,20th < 2030 < d074,West,,,2169.6242666801286,
20th < 2030,20th < 2030 < d075,East,,,1006.277764205771,
20th < 2030,20th < 2030 < d075,West,,,2274.810541713067,
20th < 2030,20th < 2030 < d076,East,,,1129.680782173756,
20th < 2030,20th < 2030 < d076,West,,,1796.667312142535,
20th < 2030,20th < 2030 < d077,East,,,1073.6881620830493,
20th < 2030,20th < 2030 < d077,West,,,1254.6081582420186,
20th < 2030,20th < 2030 < d078,East,,,1789.7344162039528,
20th < 2030,20th < 2030 < d078,West,,,1422.0805790562808,
20th < 2030,20th < 2030 < d079,East,,,2466.391877238602,
20th < 2030,20th < 2030 < d079,West,,,2325.3033396348474,
20th < 2030,20th < 2030 < d080,East,,,1700.9719571422213,
20th < 2030,20th < 2030 < d080,West,,,1762.07768165237,
20th < 2030,20th < 2030 < d081,East,,,1580.3461365375626,
20th < 2030,20th < 2030 < d081,West,,,805.1024246205952,
20th < 2030,20th < 2030 < d082,East,,,2934.154366234907,
20th < 2030,20th < 2030 < d082,West,,,2041.045803339183,
20th < 2030,20th < 2030 < d083,East,,,2457.142247639503,
20th < 2030,20th < 2030 < d083,West,,,2531.828716308049,
20th < 2030,20th < 2030 < d084,East,,,1714.173834357075,
20th < 2030,20th < 2030 < d084,West,,,2126.0738561460307,
20th < 2030,20th < 2030 < d085,East,,,2259.075201637082,
20th < 2030,20th < 2030 < d085,West,,,1714.8090901101823,
20th < 2030,20th < 2030 < d086,East,,,1939.1534889939758,
20th < 2030,20th < 2030 < d086,West,,,1747.8198341752125,
20th < 2030,20th < 2030 < d087,East,,,1133.3022345467616,
20th < 2030,20th < 2030 < d087,West,,,831.839107792492,
20th < 2030,20th < 2030 < d088,East,,,1.7063223138948673,
20th < 2030,20th < 2030 < d089,East,,,185.98686091424278,
20th < 2030,20th < 2030 < d089,West,,,105.5849526136823,
20th < 2030,20th < 2030 < d090,East,,,201.642383063933,
20th < 2030,20th < 2030 < d091,East,,,634.6403476244147,
20th < 2030,20th < 2030 < d091,West,,,126.78614615778896,
20th < 2030,20th < 2030 < d092,East,,,1188.3136985330268,
20th < 2030,20th < 2030 < d092,West,,,783.661738535011,
20th < 2030,20th < 2030 < d093,East,,,1401.184665401914,
20th < 2030,20th < 2030 < d093,West,,,1873.6252574883401,
20th < 2030,20th < 2030 < d094,East,,,1288.602359706304,
20th < 2030,20th < 2030 < d094,West,,,1133.481005959838,
20th < 2030,20th < 2030 < d095,East,,,1224.7564678439064,
20th < 2030,20th < 2030 < d095,West,,,648.6298593683671,
20th < 2030,20th < 2030 < d096,East,,,1773.4548981872908,
20th < 2030,20th < 2030 < d096,West,,,1246.7249450682525,
20th < 2030,20th < 2030 < d097,East,,,2055.609422565701,
20th < 2030,20th < 2030 < d097,West,,,1551.1507404742829,
20th < 2030,20th < 2030 < d098,East,,,1983.2474485258813,
20th < 2030,20th < 2030 < d098,West,,,1763.8831022892891,
20th < 2030,20th < 2030 < d099,East,,,875.6954673613333,
20th < 2030,20th < 2030 < d099,West,,,1265.2788225499128,
20th < 2030,20th < 2030 < d100,East,,,641.4157257080408,
20th < 2030,20th < 2030 < d100,West,,,847.970928493167,
20th < 2030,20th < 2030 < d101,East,,,88.16925694353314,
20th < 2030,20th < 2030 < d101,West,,,382.50900958741363,
20th < 2030,20th < 2030 < d102,East,,,102.04503557241486,
20th < 2030,20th < 2030 < d102,West,,,856.2194225875528,
20th < 2030,20th < 2030 < d103,East,,,283.9632856579253,
20th < 2030,20th < 2030 < d103,West,,,1085.9658656684362,
20th < 2030,20th < 2030 < d104,East,,,485.3293079341727,
20th < 2030,20th < 2030 < d104,West,,,670.6544818938399,
20th < 2030,20th < 2030 < d105,East,,,477.54969299018194,
20th < 2030,20th < 2030 < d105,West,,,887.4789858159623,
20th < 2030,20th < 2030 < d106,East,,,554.499569877201,
20th < 2030,20th < 2030 < d106,West,,,801.7502896351724,
20th < 2030,20th < 2030 < d107,East,,,500.4864012050013,
20th < 2030,20th < 2030 < d107,West,,,801.3777058465015,
20th < 2030,20th < 2030 < d108,East,,,124.34646779120801,
20th < 2030,20th < 2030 < d108,West,,,11.90075468208278,
20th < 2030,20th < 2030 < d109,East,,,479.52841464138737,
20th < 2030,20th < 2030 < d109,West,,,135.85451598882307,
20th < 2030,20th < 2030 < d110,East,,,875.7216008819092,
20th < 2030,20th < 2030 < d110,West,,,860.5942572008563,
20th < 2030,20th < 2030 < d111,East,,,786.0335958933596,
20th < 2030,20th < 2030 < d111,West,,,618.5099906185076,
20th < 2030,20th < 2030 < d112,East,,,721.0313344119378,
20th < 2030,20th < 2030 < d112,West,,,321.43332047087415,
20th < 2030,20th < 2030 < d113,East,,,1113.8537868963372,
20th < 2030,20th < 2030 < d113,West,,,933.4189551220664,
20th < 2030,20th < 2030 < d114,East,,,1324.6767840846953,
20th < 2030,20th < 2030 < d114,West,,,1352.9062487942008,
20th < 2030,20th < 2030 < d115,East,,,906.1840957355821,
20th < 2030,20th < 2030 < d115,West,,,1201.1629367476216,
20th < 2030,20th < 2030 < d116,East,,,555.8596745356052,
20th < 2030,20th < 2030 < d116,West,,,960.100463351599,
20th < 2030,20th < 2030 < d117,East,,,784.3695298829813,
20th < 2030,20th < 2030 < d117,West,,,725.2420011117554,
20th < 2030,20th < 2030 < d118,East,,,1328.8644417520018,
20th < 2030,20th < 2030 < d118,West,,,1162.6413083617447,
20th < 2030,20th < 2030 < d119,East,,,805.5313985496921,
20th < 2030,20th < 2030 < d119,West,,,1054.9153354053115,
20th < 2030,20th < 2030 < d120,East,,,619.9215089072824,
20th < 2030,20th < 2030 < d120,West,,,1270.4690230252,
20th < 2030,20th < 2030 < d121,East,,,563.4181806873672,
20th < 2030,20th < 2030 < d121,West,,,1011.2466544004919,
20th < 2030,20th < 2030 < d122,East,,,934.9768227027172,
20th < 2030,20th < 2030 < d122,West,,,1179.5173923006669,
20th < 2030,20th < 2030 < d123,East,,,361.01163740498873,
20th < 2030,20th < 2030 < d123,West,,,295.4354058129593,
20th < 2030,20th < 2030 < d124,East,,,401.3467568495211,
20th < 2030,20th < 2030 < d124,West,,,388.84177690447217,
20th < 2030,20th < 2030 < d125,East,,,147.82935783809236,
20th < 2030,20th < 2030 < d125,West,,,31.920441664345198,
20th < 2030,20th < 2030 < d126,East,,,436.81744631626395,
20th < 2030,20th < 2030 < d126,West,,,43.400298546159505,
20th < 2030,20th < 2030 < d127,East,,,554.8293608288803,
20th < 2030,20th < 2030 < d127,West,,,839.9205101641944,
20th < 2030,20th < 2030 < d128,East,,,467.7116716813244,
20th < 2030,20th < 2030 < d128,West,,,583.9529442221491,
20th < 2030,20th < 2030 < d129,East,,,42.20262106999401,
20th < 2030,20th < 2030 < d129,West,,,14.53834284512494,
20th < 2030,20th < 2030 < d130,East,,,213.50655150797672,
20th < 2030,20th < 2030 < d130,West,,,209.73779338925019,
20th < 2030,20th < 2030 < d131,East,,,170.68290323805968,
20th < 2030,20th < 2030 < d131,West,,,561.9720768471303,
20th < 2030,20th < 2030 < d132,East,,,181.17383661603415,
20th < 2030,20th < 2030 < d132,West,,,572.5131218904148,
20th < 2030,20th < 2030 < d133,East,,,198.24963854094503,
20th < 2030,20th < 2030 < d133,West,,,489.9438182648765,
20th < 2030,20th < 2030 < d134,East,,,239.17168692082592,
20th < 2030,20th < 2030 < d134,West,,,462.3308577705068,
20th < 2030,20th < 2030 < d135,East,,,563.0692674948107,
20th < 2030,20th < 2030 < d135,West,,,455.4352007959986,
20th < 2030,20th < 2030 < d136,East,,,563.8016978910869,
20th < 2030,20th < 2030 < d136,West,,,663.1053042616527,
20th < 2030,20th < 2030 < d137,East,,,459.2042271926412,
20th < 2030,20th < 2030 < d137,West,,,675.7237752936785,
20th < 2030,20th < 2030 < d138,East,,,570.5396368760382,
20th < 2030,20th < 2030 < d138,West,,,699.1398564067288,
20th < 2030,20th < 2030 < d139,East,,,405.6191094532441,
20th < 2030,20th < 2030 < d139,West,,,521.7600636535991,
20th < 2030,20th < 2030 < d140,East,,,785.9933666787117,
20th < 2030,20th < 2030 < d140,West,,,989.1144276347009,
20th < 2030,20th < 2030 < d141,East,,,815.4148451792529,
20th < 2030,20th < 2030 < d141,West,,,917.8151198261113,
20th < 2030,20th < 2030 < d142,East,,,851.3203629453456,
20th < 2030,20th < 2030 < d142,West,,,541.8195022407172,
20th < 2030,20th < 2030 < d143,East,,,266.7758737980759,
20th < 2030,20th < 2030 < d143,West,,,479.0616206357189,
20th < 2030,20th < 2030 < d144,East,,,243.38000528135325,
20th < 2030,20th < 2030 < d144,West,,,691.2661886804343,
20th < 2030,20th < 2030 < d145,East,,,313.6346054221652,
20th < 2030,20th < 2030 < d145,West,,,459.3391393244462,
20th < 2030,20th < 2030 < d146,East,,,762.2741973411527,
20th < 2030,20th < 2030 < d146,West,,,614.5341183684726,
20th < 2030,20th < 2030 < d147,East,,,946.202522150157,
20th < 2030,20th < 2030 < d147,West,,,1149.9939196221703,
20th < 2030,20th < 2030 < d148,East,,,485.4119310054656,
20th < 2030,20th < 2030 < d148,West,,,968.7210094886906,
20th < 2030,20th < 2030 < d149,East,,,617.3564787485394,
20th < 2030,20th < 2030 < d149,West,,,729.4627002801041,
20th < 2030,20th < 2030 < d150,East,,,250.84895125383377,
20th < 2030,20th < 2030 < d150,West,,,590.6219471329948,
20th < 2030,20th < 2030 < d151,East,,,59.635928975549966,
20th < 2030,20th < 2030 < d151,West,,,43.75079935523445,
20th < 2030,20th < 2030 < d152,East,,,413.2762310126796,
20th < 2030,20th < 2030 < d152,West,,,456.88906684461494,
20th < 2030,20th < 2030 < d153,East,,,17.643054612080526,
20th < 2030,20th < 2030 < d153,West,,,1.5816172222793583,
20th < 2030,20th < 2030 < d154,East,,,181.80435810793287,
20th < 2030,20th < 2030 < d154,West,,,361.88736285652436,
20th < 2030,20th < 2030 < d155,East,,,254.49170228477047,
20th < 2030,20th < 2030 < d155,West,,,802.7710954490622,
20th < 2030,20th < 2030 < d156,East,,,248.3791695942495,
20th < 2030,20th < 2030 < d156,West,,,590.6326714061137,
20th < 2030,20th < 2030 < d157,East,,,143.22152995693165,
20th < 2030,20th < 2030 < d157,West,,,419.06897909408946,
20th < 2030,20th < 2030 < d158,East,,,105.01868963205183,
20th < 2030,20th < 2030 < d158,West,,,109.44414198624499,
20th < 2030,20th < 2030 < d159,East,,,7.889433682479522,
20th < 2030,20th < 2030 < d159,West,,,0.7828325173730669,
20th < 2030,20th < 2030 < d160,East,,,308.140222333848,
20th < 2030,20th < 2030 < d160,West,,,1.5656650347461338,
20th < 2030,20th < 2030 < d161,East,,,728.7909145143685,
20th < 2030,20th < 2030 < d161,West,,,186.08941177838048,
20th < 2030,20th < 2030 < d162,East,,,496.4622793782876,
20th < 2030,20th < 2030 < d162,West,,,608.0327462483292,
20th < 2030,20th < 2030 < d163,East,,,235.69626303779785,
20th < 2030,20th < 2030 < d163,West,,,479.84978657871704,
20th < 2030,20th < 2030 < d164,East,,,147.5274121739441,
20th < 2030,20th < 2030 < d164,West,,,245.42150399806727,
20th < 2030,20th < 2030 < d165,East,,,232.47866264397834,
20th < 2030,20th < 2030 < d165,West,,,433.4437432895823,
20th < 2030,20th < 2030 < d166,East,,,346.25759458982276,
20th < 2030,20th < 2030 < d166,West,,,497.3136967573037,
20th < 2030,20th < 2030 < d167,East,,,709.5800915781102,
20th < 2030,20th < 2030 < d167,West,,,496.05796630669255,
20th < 2030,20th < 2030 < d168,East,,,502.2917257241687,
20th < 2030,20th < 2030 < d168,West,,,567.5580263457373,
20th < 2030,20th < 2030 < d169,East,,,699.9203597459042,
20th < 2030,20th < 2030 < d169,West,,,660.807729822422,
20th < 2030,20th < 2030 < d170,East,,,589.7284200379713,
20th < 2030,20th < 2030 < d170,West,,,810.1767746492472,
