timestep_superordinate_dispatch,region_dispatch,technology,carrier,variable,value
20th < 2025,East < EastNorth,wind < onshore < lowFLH,none,flhConv,NaN
20th < 2030,East < EastNorth,wind < onshore < lowFLH,none,flhConv,NaN
30th < 2035,East < EastNorth,wind < onshore < lowFLH,none,flhConv,NaN
30th < 2040,East < EastNorth,wind < onshore < lowFLH,none,flhConv,NaN
10th < 2020,East < EastSouth,wind < onshore < lowFLH,none,flhConv,NaN
20th < 2025,East < EastSouth,wind < onshore < lowFLH,none,flhConv,NaN
20th < 2030,East < EastSouth,wind < onshore < lowFLH,none,flhConv,NaN
30th < 2035,East < EastSouth,wind < onshore < lowFLH,none,flhConv,NaN
30th < 2040,East < EastSouth,wind < onshore < lowFLH,none,flhConv,NaN
10th < 2020,West < WestNorth,wind < onshore < lowFLH,none,flhConv,NaN
20th < 2025,West < WestNorth,wind < onshore < lowFLH,none,flhConv,NaN
20th < 2030,West < WestNorth,wind < onshore < lowFLH,none,flhConv,NaN
30th < 2035,West < WestNorth,wind < onshore < lowFLH,none,flhConv,NaN
30th < 2040,West < WestNorth,wind < onshore < lowFLH,none,flhConv,NaN
10th < 2020,West < WestSouth,wind < onshore < lowFLH,none,flhConv,NaN
20th < 2025,West < WestSouth,wind < onshore < lowFLH,none,flhConv,NaN
20th < 2030,West < WestSouth,wind < onshore < lowFLH,none,flhConv,NaN
30th < 2035,West < WestSouth,wind < onshore < lowFLH,none,flhConv,NaN
30th < 2040,West < WestSouth,wind < onshore < lowFLH,none,flhConv,NaN
10th < 2020,East,heatpump < ground < network,none,flhConv,2093.598541360238
20th < 2025,East,heatpump < ground < network,none,flhConv,2683.218117435225
20th < 2030,East,heatpump < ground < network,none,flhConv,2659.8776581663783
30th < 2035,East,heatpump < ground < network,none,flhConv,2690.6247014794926
30th < 2040,East,heatpump < ground < network,none,flhConv,2239.4652838578554
10th < 2020,West,heatpump < ground < network,none,flhConv,2097.125867415693
20th < 2025,West,heatpump < ground < network,none,flhConv,2040.632867082433
20th < 2030,West,heatpump < ground < network,none,flhConv,2006.655959607162
30th < 2035,West,heatpump < ground < network,none,flhConv,2052.1210781255772
30th < 2040,West,heatpump < ground < network,none,flhConv,1879.9904049691033
10th < 2020,East < EastNorth,wind < onshore < highFLH,none,flhConv,1916.6023000000005
20th < 2025,East < EastNorth,wind < onshore < highFLH,none,flhConv,1915.2431000000008
20th < 2030,East < EastNorth,wind < onshore < highFLH,none,flhConv,1908.9654128645193
30th < 2035,East < EastNorth,wind < onshore < highFLH,none,flhConv,1904.6807448140196
30th < 2040,East < EastNorth,wind < onshore < highFLH,none,flhConv,1866.642942984376
10th < 2020,East < EastSouth,wind < onshore < highFLH,none,flhConv,1914.4131087003511
20th < 2025,East < EastSouth,wind < onshore < highFLH,none,flhConv,1901.108045927796
20th < 2030,East < EastSouth,wind < onshore < highFLH,none,flhConv,1884.2373049159205
30th < 2035,East < EastSouth,wind < onshore < highFLH,none,flhConv,1857.0137155541477
30th < 2040,East < EastSouth,wind < onshore < highFLH,none,flhConv,1912.4860178577958
10th < 2020,West < WestNorth,wind < onshore < highFLH,none,flhConv,2003.2666003240959
20th < 2025,West < WestNorth,wind < onshore < highFLH,none,flhConv,1934.437746591773
20th < 2030,West < WestNorth,wind < onshore < highFLH,none,flhConv,1836.996342057791
30th < 2035,West < WestNorth,wind < onshore < highFLH,none,flhConv,1982.671796476843
30th < 2040,West < WestNorth,wind < onshore < highFLH,none,flhConv,2037.170086600757
10th < 2020,West < WestSouth,wind < onshore < highFLH,none,flhConv,2107.9028824168945
20th < 2025,West < WestSouth,wind < onshore < highFLH,none,flhConv,2093.1083077474027
20th < 2030,West < WestSouth,wind < onshore < highFLH,none,flhConv,2075.0265222041216
30th < 2035,West < WestSouth,wind < onshore < highFLH,none,flhConv,2096.2629829554676
30th < 2040,West < WestSouth,wind < onshore < highFLH,none,flhConv,2094.842019758993
10th < 2020,West,hydro,electricity,flhStIn,1122.1004210948813
20th < 2025,West,hydro,electricity,flhStIn,1781.0620431756622
20th < 2030,West,hydro,electricity,flhStIn,2072.1212861298686
30th < 2035,West,hydro,electricity,flhStIn,2114.8377320116383
30th < 2040,West,hydro,electricity,flhStIn,1801.9243791998745
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,flhStIn,NaN
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,flhStIn,NaN
10th < 2020,East,gasStorage,gas,flhStIn,0.0
10th < 2020,West,gasStorage,gas,flhStIn,0.0
20th < 2025,East,gasStorage,gas,flhStIn,0.0
20th < 2025,West,gasStorage,gas,flhStIn,0.0
20th < 2030,East,gasStorage,gas,flhStIn,0.0
20th < 2030,West,gasStorage,gas,flhStIn,0.0
30th < 2035,East,gasStorage,gas,flhStIn,171.63273166275152
30th < 2035,West,gasStorage,gas,flhStIn,420.93669948033755
30th < 2040,East,gasStorage,gas,flhStIn,338.8945025125135
30th < 2040,West,gasStorage,gas,flhStIn,1211.939057124194
10th < 2020,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStIn,575.0757002495528
20th < 2025,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStIn,666.3729133151866
20th < 2030,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStIn,740.240702340897
30th < 2035,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStIn,1002.9263769698042
30th < 2040,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStIn,1303.5785314916473
10th < 2020,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStIn,574.9380052187785
20th < 2025,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStIn,646.463654308871
20th < 2030,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStIn,735.8088032655829
30th < 2035,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStIn,1027.038867960534
30th < 2040,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStIn,1306.5584943213555
10th < 2020,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStIn,1006.3829734683744
20th < 2025,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStIn,1156.7821707497662
20th < 2030,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStIn,1240.9622510469435
30th < 2035,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStIn,1469.4583403334652
30th < 2040,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStIn,1670.4438088710851
10th < 2020,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStIn,986.8711899169432
20th < 2025,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStIn,1110.6335056920698
20th < 2030,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStIn,1188.9116003476963
30th < 2035,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStIn,1429.186956236907
30th < 2040,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStIn,1615.6106866847058
10th < 2020,East,solar < rooftop < photovoltaic,electricity,flhStIn,NaN
20th < 2025,East,solar < rooftop < photovoltaic,electricity,flhStIn,NaN
20th < 2030,East,solar < rooftop < photovoltaic,electricity,flhStIn,NaN
10th < 2020,West,solar < rooftop < photovoltaic,electricity,flhStIn,NaN
20th < 2025,West,solar < rooftop < photovoltaic,electricity,flhStIn,NaN
20th < 2030,West,solar < rooftop < photovoltaic,electricity,flhStIn,NaN
30th < 2035,East,solar < rooftop < photovoltaic,electricity,flhStIn,NaN
30th < 2035,West,solar < rooftop < photovoltaic,electricity,flhStIn,0.0
30th < 2040,East,solar < rooftop < photovoltaic,electricity,flhStIn,0.0
30th < 2040,West,solar < rooftop < photovoltaic,electricity,flhStIn,0.0
10th < 2020,West,hydro,electricity,cycStOut,199.56909549176197
20th < 2025,West,hydro,electricity,cycStOut,273.2974872651506
20th < 2030,West,hydro,electricity,cycStOut,305.8628585625414
30th < 2035,West,hydro,electricity,cycStOut,310.64221862176834
30th < 2040,West,hydro,electricity,cycStOut,275.63168463288974
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,cycStOut,NaN
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,cycStOut,NaN
10th < 2020,East,gasStorage,gas,cycStOut,0.0
10th < 2020,West,gasStorage,gas,cycStOut,0.0
20th < 2025,East,gasStorage,gas,cycStOut,0.0
20th < 2025,West,gasStorage,gas,cycStOut,0.0
20th < 2030,East,gasStorage,gas,cycStOut,0.0
20th < 2030,West,gasStorage,gas,cycStOut,0.0
30th < 2035,East,gasStorage,gas,cycStOut,0.17200286137970477
30th < 2035,West,gasStorage,gas,cycStOut,0.29646291119906126
30th < 2040,East,gasStorage,gas,cycStOut,0.33962533587445376
30th < 2040,West,gasStorage,gas,cycStOut,0.8535605983388383
10th < 2020,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStOut,17.185847425478016
20th < 2025,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStOut,19.563147184729488
20th < 2030,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStOut,21.926353112466686
30th < 2035,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStOut,29.095138709177917
30th < 2040,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStOut,21.47763410156925
10th < 2020,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStOut,17.259733774572172
20th < 2025,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStOut,19.548871685860195
20th < 2030,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStOut,21.88838220354932
30th < 2035,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStOut,28.980368311807
30th < 2040,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStOut,21.495517627054614
10th < 2020,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStOut,11.7917105883679
20th < 2025,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStOut,13.174854348691946
20th < 2030,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStOut,14.121137502832006
30th < 2035,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStOut,16.403868716692028
30th < 2040,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStOut,12.442523353746266
10th < 2020,West < WestSouth,districtHeatStorage,heat < districtHeat,cycStOut,11.832987641397532
20th < 2025,West < WestSouth,districtHeatStorage,heat < districtHeat,cycStOut,13.501736598540067
20th < 2030,West < WestSouth,districtHeatStorage,heat < districtHeat,cycStOut,14.385045100537921
30th < 2035,West < WestSouth,districtHeatStorage,heat < districtHeat,cycStOut,16.939672200524615
30th < 2040,West < WestSouth,districtHeatStorage,heat < districtHeat,cycStOut,12.219299035843099
10th < 2020,East,solar < rooftop < photovoltaic,electricity,cycStOut,NaN
20th < 2025,East,solar < rooftop < photovoltaic,electricity,cycStOut,NaN
20th < 2030,East,solar < rooftop < photovoltaic,electricity,cycStOut,NaN
10th < 2020,West,solar < rooftop < photovoltaic,electricity,cycStOut,NaN
20th < 2025,West,solar < rooftop < photovoltaic,electricity,cycStOut,NaN
20th < 2030,West,solar < rooftop < photovoltaic,electricity,cycStOut,NaN
30th < 2035,East,solar < rooftop < photovoltaic,electricity,cycStOut,NaN
30th < 2035,West,solar < rooftop < photovoltaic,electricity,cycStOut,0.0
30th < 2040,East,solar < rooftop < photovoltaic,electricity,cycStOut,0.0
30th < 2040,West,solar < rooftop < photovoltaic,electricity,cycStOut,0.0
10th < 2020,West,hydro,electricity,cycStIn,160.3000601564116
20th < 2025,West,hydro,electricity,cycStIn,254.43743473938036
20th < 2030,West,hydro,electricity,cycStIn,296.0173265899813
30th < 2035,West,hydro,electricity,cycStIn,302.11967600166264
30th < 2040,West,hydro,electricity,cycStIn,257.41776845712496
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,cycStIn,NaN
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,cycStIn,NaN
10th < 2020,East,gasStorage,gas,cycStIn,0.0
10th < 2020,West,gasStorage,gas,cycStIn,0.0
20th < 2025,East,gasStorage,gas,cycStIn,0.0
20th < 2025,West,gasStorage,gas,cycStIn,0.0
20th < 2030,East,gasStorage,gas,cycStIn,0.0
20th < 2030,West,gasStorage,gas,cycStIn,0.0
30th < 2035,East,gasStorage,gas,cycStIn,0.17909502434374072
30th < 2035,West,gasStorage,gas,cycStIn,0.30868691295224754
30th < 2040,East,gasStorage,gas,cycStIn,0.3536290461000141
30th < 2040,West,gasStorage,gas,cycStIn,0.8887553085577424
10th < 2020,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStIn,19.328483763218134
20th < 2025,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStIn,21.74543243390178
20th < 2030,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStIn,24.259169432050747
30th < 2035,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStIn,32.367901014396026
30th < 2040,East < EastNorth,districtHeatStorage,heat < districtHeat,cycStIn,24.559401994166002
10th < 2020,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStIn,19.40651125830103
20th < 2025,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStIn,21.729110598940977
20th < 2030,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStIn,24.217071657749386
30th < 2035,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStIn,32.23687335212308
30th < 2040,East < EastSouth,districtHeatStorage,heat < districtHeat,cycStIn,24.63516590679771
10th < 2020,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStIn,13.882292542613024
20th < 2025,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStIn,15.305127901010815
20th < 2030,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStIn,16.41889584128828
30th < 2035,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStIn,18.74650338912858
30th < 2040,West < WestNorth,districtHeatStorage,heat < districtHeat,cycStIn,14.68055397037153
10th < 2020,West < WestSouth,districtHeatStorage,heat < districtHeat,cycStIn,13.833702927185614
20th < 2025,West < WestSouth,districtHeatStorage,heat < districtHeat,cycStIn,15.568570787861265
20th < 2030,West < WestSouth,districtHeatStorage,heat < districtHeat,cycStIn,16.665852700876872
30th < 2035,West < WestSouth,districtHeatStorage,heat < districtHeat,cycStIn,19.317220537789904
