timestep_superordinate_dispatch,region_dispatch,technology,carrier,variable,value
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,stIntIn,-0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,stIntIn,-0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,stIntIn,-0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,stIntIn,-2.710870140573479e-8
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,stIntIn,-0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,stIntIn,-0.0
10th < 2020,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
20th < 2025,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
20th < 2030,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
10th < 2020,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
20th < 2025,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
20th < 2030,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
10th < 2020,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
20th < 2025,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
20th < 2030,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
10th < 2020,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
20th < 2025,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
20th < 2030,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
30th < 2035,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
30th < 2035,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
30th < 2035,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-14.0140143759226
30th < 2035,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
30th < 2040,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-2.785042135043446
30th < 2040,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
30th < 2040,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIntIn,-55.306150896655616
30th < 2040,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIntIn,-0.0
10th < 2020,East,autoReforming,gas < naturalGas,emission,0.0
20th < 2025,East,autoReforming,gas < naturalGas,emission,0.0
20th < 2030,East,autoReforming,gas < naturalGas,emission,0.0
30th < 2035,East,autoReforming,gas < naturalGas,emission,0.0
10th < 2020,West,autoReforming,gas < naturalGas,emission,0.0
20th < 2025,West,autoReforming,gas < naturalGas,emission,0.0
20th < 2030,West,autoReforming,gas < naturalGas,emission,0.0
30th < 2035,West,autoReforming,gas < naturalGas,emission,0.0
30th < 2040,East,autoReforming,gas < naturalGas,emission,0.0
30th < 2040,West,autoReforming,gas < naturalGas,emission,0.0
10th < 2020,East,methanation,gas < hydrogen,emission,0.0
20th < 2025,East,methanation,gas < hydrogen,emission,0.0
20th < 2030,East,methanation,gas < hydrogen,emission,0.0
30th < 2035,East,methanation,gas < hydrogen,emission,0.0
30th < 2040,East,methanation,gas < hydrogen,emission,-4.491128296124711
10th < 2020,West,methanation,gas < hydrogen,emission,0.0
20th < 2025,West,methanation,gas < hydrogen,emission,0.0
20th < 2030,West,methanation,gas < hydrogen,emission,0.0
30th < 2035,West,methanation,gas < hydrogen,emission,0.0
30th < 2040,West,methanation,gas < hydrogen,emission,-0.41800984543435926
10th < 2020,East,none,gas < naturalGas < fossilGas,emission,0.0
20th < 2025,East,none,gas < naturalGas < fossilGas,emission,0.0
20th < 2030,East,none,gas < naturalGas < fossilGas,emission,0.0
30th < 2035,East,none,gas < naturalGas < fossilGas,emission,0.12038800494009128
30th < 2040,East,none,gas < naturalGas < fossilGas,emission,0.0
10th < 2020,West,none,gas < naturalGas < fossilGas,emission,0.0
20th < 2025,West,none,gas < naturalGas < fossilGas,emission,0.0
20th < 2030,West,none,gas < naturalGas < fossilGas,emission,0.0
30th < 2035,West,none,gas < naturalGas < fossilGas,emission,0.12038800494009128
30th < 2040,West,none,gas < naturalGas < fossilGas,emission,0.0
10th < 2020,East,none,gas < naturalGas < synthGas,emission,0.0
20th < 2025,East,none,gas < naturalGas < synthGas,emission,0.0
20th < 2030,East,none,gas < naturalGas < synthGas,emission,0.0
30th < 2035,East,none,gas < naturalGas < synthGas,emission,0.0
30th < 2040,East,none,gas < naturalGas < synthGas,emission,0.00771553940444885
10th < 2020,West,none,gas < naturalGas < synthGas,emission,0.0
20th < 2025,West,none,gas < naturalGas < synthGas,emission,0.0
20th < 2030,West,none,gas < naturalGas < synthGas,emission,0.0
30th < 2035,West,none,gas < naturalGas < synthGas,emission,0.0
30th < 2040,West,none,gas < naturalGas < synthGas,emission,0.00771553940444885
10th < 2020,East,coalPlant,coal,emission,15.086859053990047
20th < 2025,East,coalPlant,coal,emission,0.0
20th < 2030,East,coalPlant,coal,emission,0.0
10th < 2020,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,6.1421189901701
20th < 2025,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,5.478804327880099
20th < 2030,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,5.193004006868421
30th < 2035,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,3.511807871613632
30th < 2040,East,gasPlant < ccgt < CHP,gas < naturalGas,emission,0.0
10th < 2020,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,0.6528048801431077
20th < 2025,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,0.5950709394944753
20th < 2030,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,0.5596682970498102
30th < 2035,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,0.38389412179826315
30th < 2040,West,gasPlant < ccgt < CHP,gas < naturalGas,emission,0.0
10th < 2020,East,gasBoiler,gas < naturalGas,emission,52.42980253592878
20th < 2025,East,gasBoiler,gas < naturalGas,emission,39.83317355009987
20th < 2030,East,gasBoiler,gas < naturalGas,emission,27.732764436206125
30th < 2035,East,gasBoiler,gas < naturalGas,emission,16.6370140644138
30th < 2040,East,gasBoiler,gas < naturalGas,emission,3.7195743556798258
10th < 2020,West,gasBoiler,gas < naturalGas,emission,21.073950281618476
20th < 2025,West,gasBoiler,gas < naturalGas,emission,14.812443304765585
20th < 2030,West,gasBoiler,gas < naturalGas,emission,9.40476241801217
30th < 2035,West,gasBoiler,gas < naturalGas,emission,5.106378721656838
30th < 2040,West,gasBoiler,gas < naturalGas,emission,1.174132707070347
10th < 2020,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,96.34121941991116
20th < 2025,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,79.68802212201997
20th < 2030,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,67.07423155692547
30th < 2035,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,29.73079005903244
30th < 2040,East,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,0.0
10th < 2020,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,126.62128924503645
20th < 2025,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,99.95024078945477
20th < 2030,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,90.03556928493803
30th < 2035,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,44.38933915160481
30th < 2040,West,gasPlant < ocgt < gasFueled,gas < naturalGas,emission,0.0
10th < 2020,East,none,coal,trdBuy,38.76775379180896
10th < 2020,West,none,coal,trdBuy,0.0
20th < 2025,East,none,coal,trdBuy,0.0
20th < 2025,West,none,coal,trdBuy,0.0
20th < 2030,East,none,coal,trdBuy,0.0
20th < 2030,West,none,coal,trdBuy,0.0
30th < 2035,East,none,coal,trdBuy,0.0
30th < 2035,West,none,coal,trdBuy,0.0
30th < 2040,East,none,coal,trdBuy,0.0
30th < 2040,West,none,coal,trdBuy,0.0
10th < 2020,East,none,gas < naturalGas < fossilGas,trdBuy,659.2048550894045
10th < 2020,West,none,gas < naturalGas < fossilGas,trdBuy,631.2682740714803
20th < 2025,East,none,gas < naturalGas < fossilGas,trdBuy,531.914893617021
20th < 2025,West,none,gas < naturalGas < fossilGas,trdBuy,490.8840639732544
20th < 2030,East,none,gas < naturalGas < fossilGas,trdBuy,425.5319148936167
20th < 2030,West,none,gas < naturalGas < fossilGas,trdBuy,425.5319148936172
30th < 2035,East,none,gas < naturalGas < fossilGas,trdBuy,263.4826063364641
30th < 2035,West,none,gas < naturalGas < fossilGas,trdBuy,162.04930855715293
10th < 2020,East,none,gas < hydrogen,trdBuy,0.0
10th < 2020,West,none,gas < hydrogen,trdBuy,0.0
20th < 2025,East,none,gas < hydrogen,trdBuy,0.0
20th < 2025,West,none,gas < hydrogen,trdBuy,0.0
20th < 2030,East,none,gas < hydrogen,trdBuy,0.0
20th < 2030,West,none,gas < hydrogen,trdBuy,0.0
30th < 2035,East,none,gas < hydrogen,trdBuy,0.0
30th < 2035,West,none,gas < hydrogen,trdBuy,0.0
30th < 2040,East,none,gas < hydrogen,trdBuy,0.0
30th < 2040,West,none,gas < hydrogen,trdBuy,0.0
10th < 2020,East,none,electricity,export,-2.426457735461127
20th < 2025,East,none,electricity,export,-3.4494077094275424
20th < 2030,East,none,electricity,export,-3.3754703963317128
30th < 2035,East,none,electricity,export,-12.739485421213702
30th < 2040,East,none,electricity,export,-9.815618817075489
10th < 2020,West,none,electricity,export,-117.85416301962479
20th < 2025,West,none,electricity,export,-74.87244184576176
20th < 2030,West,none,electricity,export,-77.77966700331336
30th < 2035,West,none,electricity,export,-75.08095715791202
30th < 2040,West,none,electricity,export,-133.02832823891225
10th < 2020,East,none,gas < naturalGas < fossilGas,export,-0.0
20th < 2025,East,none,gas < naturalGas < fossilGas,export,-0.0
20th < 2030,East,none,gas < naturalGas < fossilGas,export,-0.0
30th < 2035,East,none,gas < naturalGas < fossilGas,export,-51.22893827237939
30th < 2040,East,none,gas < naturalGas < fossilGas,export,-0.0
10th < 2020,East,none,gas < naturalGas < synthGas,export,-0.0
20th < 2025,East,none,gas < naturalGas < synthGas,export,-0.0
20th < 2030,East,none,gas < naturalGas < synthGas,export,-0.0
30th < 2035,East,none,gas < naturalGas < synthGas,export,-0.0
30th < 2040,East,none,gas < naturalGas < synthGas,export,-3.2832082572122765
10th < 2020,West,none,gas < naturalGas < fossilGas,export,-0.0
20th < 2025,West,none,gas < naturalGas < fossilGas,export,-0.0
20th < 2030,West,none,gas < naturalGas < fossilGas,export,-0.0
30th < 2035,West,none,gas < naturalGas < fossilGas,export,-0.0
30th < 2040,West,none,gas < naturalGas < fossilGas,export,-0.0
10th < 2020,West,none,gas < naturalGas < synthGas,export,-0.0
20th < 2025,West,none,gas < naturalGas < synthGas,export,-0.0
20th < 2030,West,none,gas < naturalGas < synthGas,export,-0.0
30th < 2035,West,none,gas < naturalGas < synthGas,export,-0.0
30th < 2040,West,none,gas < naturalGas < synthGas,export,-0.0
10th < 2020,West,none,electricity,import,2.329399426042685
20th < 2025,West,none,electricity,import,3.3114314010504398
20th < 2030,West,none,electricity,import,3.2404515804784446
30th < 2035,West,none,electricity,import,12.229906004365077
30th < 2040,West,none,electricity,import,9.422994064392451
10th < 2020,East,none,electricity,import,115.49707975921856
20th < 2025,East,none,electricity,import,73.37499300884501
20th < 2030,East,none,electricity,import,76.22407366324539
30th < 2035,East,none,electricity,import,73.57933801475293
30th < 2040,East,none,electricity,import,130.36776167414604
10th < 2020,West,none,gas < naturalGas < fossilGas,import,0.0
20th < 2025,West,none,gas < naturalGas < fossilGas,import,0.0
20th < 2030,West,none,gas < naturalGas < fossilGas,import,0.0
30th < 2035,West,none,gas < naturalGas < fossilGas,import,50.20435950693207
30th < 2040,West,none,gas < naturalGas < fossilGas,import,0.0
10th < 2020,West,none,gas < naturalGas < synthGas,import,0.0
20th < 2025,West,none,gas < naturalGas < synthGas,import,0.0
20th < 2030,West,none,gas < naturalGas < synthGas,import,0.0
30th < 2035,West,none,gas < naturalGas < synthGas,import,0.0
30th < 2040,West,none,gas < naturalGas < synthGas,import,3.2175440920680303
10th < 2020,East,none,gas < naturalGas < fossilGas,import,0.0
20th < 2025,East,none,gas < naturalGas < fossilGas,import,0.0
20th < 2030,East,none,gas < naturalGas < fossilGas,import,0.0
30th < 2035,East,none,gas < naturalGas < fossilGas,import,0.0
30th < 2040,East,none,gas < naturalGas < fossilGas,import,0.0
10th < 2020,East,none,gas < naturalGas < synthGas,import,0.0
20th < 2025,East,none,gas < naturalGas < synthGas,import,0.0
20th < 2030,East,none,gas < naturalGas < synthGas,import,0.0
30th < 2035,East,none,gas < naturalGas < synthGas,import,0.0
30th < 2040,East,none,gas < naturalGas < synthGas,import,0.0
10th < 2020,West,hydro,electricity,flhStOut,1288.7248846841103
20th < 2025,West,hydro,electricity,flhStOut,1720.0216177718119
20th < 2030,West,hydro,electricity,flhStOut,1881.0742635222014
30th < 2035,West,hydro,electricity,flhStOut,2167.3108392220656
30th < 2040,West,hydro,electricity,flhStOut,1948.6661626736036
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,flhStOut,NaN
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,flhStOut,NaN
10th < 2020,East,gasStorage,gas,flhStOut,0.0
10th < 2020,West,gasStorage,gas,flhStOut,0.0
20th < 2025,East,gasStorage,gas,flhStOut,0.0
20th < 2025,West,gasStorage,gas,flhStOut,0.0
20th < 2030,East,gasStorage,gas,flhStOut,0.0
20th < 2030,West,gasStorage,gas,flhStOut,0.0
30th < 2035,East,gasStorage,gas,flhStOut,112.68647931666635
30th < 2035,West,gasStorage,gas,flhStOut,274.3098967259116
30th < 2040,East,gasStorage,gas,flhStOut,326.06018801121775
30th < 2040,West,gasStorage,gas,flhStOut,824.9636033838118
10th < 2020,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,125.91473805088165
20th < 2025,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,130.59189882492592
20th < 2030,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,146.65719399900726
30th < 2035,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,193.47447114769227
30th < 2040,East < EastNorth,districtHeatStorage,heat < districtHeat,flhStOut,274.8037489056853
10th < 2020,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,147.2950335507591
20th < 2025,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,143.37649627220728
20th < 2030,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,152.4650495056569
30th < 2035,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,222.22498454448376
30th < 2040,East < EastSouth,districtHeatStorage,heat < districtHeat,flhStOut,274.9951054140194
10th < 2020,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,65.2280355869152
20th < 2025,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,78.84932119880509
20th < 2030,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,104.06256617296626
30th < 2035,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,160.60273024394718
30th < 2040,West < WestNorth,districtHeatStorage,heat < districtHeat,flhStOut,174.39228377446062
10th < 2020,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,70.70048326262739
20th < 2025,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,76.18792862391453
20th < 2030,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,100.87655800728118
30th < 2035,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,156.14006012653664
30th < 2040,West < WestSouth,districtHeatStorage,heat < districtHeat,flhStOut,150.66053089614962
10th < 2020,East,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
10th < 2020,West,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
20th < 2025,East,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
20th < 2025,West,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
20th < 2030,East,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
20th < 2030,West,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
30th < 2035,East,solar < rooftop < photovoltaic,electricity,flhStOut,NaN
30th < 2035,West,solar < rooftop < photovoltaic,electricity,flhStOut,0.0
30th < 2040,East,solar < rooftop < photovoltaic,electricity,flhStOut,0.0
30th < 2040,West,solar < rooftop < photovoltaic,electricity,flhStOut,0.0
10th < 2020,East,autoReforming,none,flhConv,NaN
20th < 2025,East,autoReforming,none,flhConv,NaN
20th < 2030,East,autoReforming,none,flhConv,NaN
30th < 2035,East,autoReforming,none,flhConv,NaN
10th < 2020,West,autoReforming,none,flhConv,NaN
20th < 2025,West,autoReforming,none,flhConv,NaN
20th < 2030,West,autoReforming,none,flhConv,NaN
30th < 2035,West,autoReforming,none,flhConv,NaN
30th < 2040,East,autoReforming,none,flhConv,NaN
30th < 2040,West,autoReforming,none,flhConv,NaN
10th < 2020,East,coalPlant,none,flhConv,4159.57139556134
20th < 2025,East,coalPlant,none,flhConv,NaN
20th < 2030,East,coalPlant,none,flhConv,NaN
10th < 2020,East,heatpump < air,none,flhConv,4247.167917701075
20th < 2025,East,heatpump < air,none,flhConv,4211.248549564171
20th < 2030,East,heatpump < air,none,flhConv,3939.9219225886272
30th < 2035,East,heatpump < air,none,flhConv,3361.673104627084
30th < 2040,East,heatpump < air,none,flhConv,1848.0419994496333
10th < 2020,West,heatpump < air,none,flhConv,3026.76262195839
20th < 2025,West,heatpump < air,none,flhConv,2853.836836419107
20th < 2030,West,heatpump < air,none,flhConv,2563.221082039039
30th < 2035,West,heatpump < air,none,flhConv,1925.1948554815351
30th < 2040,West,heatpump < air,none,flhConv,914.5289897920726
10th < 2020,East,methanation,none,flhConv,NaN
20th < 2025,East,methanation,none,flhConv,NaN
20th < 2030,East,methanation,none,flhConv,NaN
30th < 2035,East,methanation,none,flhConv,NaN
30th < 2040,East,methanation,none,flhConv,659.4894527966453
10th < 2020,West,methanation,none,flhConv,NaN
20th < 2025,West,methanation,none,flhConv,NaN
20th < 2030,West,methanation,none,flhConv,NaN
30th < 2035,West,methanation,none,flhConv,NaN
30th < 2040,West,methanation,none,flhConv,352.99457767899486
10th < 2020,East < EastNorth,solar < openspace,none,flhConv,NaN
20th < 2025,East < EastNorth,solar < openspace,none,flhConv,902.7665000000009
20th < 2030,East < EastNorth,solar < openspace,none,flhConv,897.5609000000014
30th < 2035,East < EastNorth,solar < openspace,none,flhConv,897.6930000000015
30th < 2040,East < EastNorth,solar < openspace,none,flhConv,905.378300000001
10th < 2020,East < EastSouth,solar < openspace,none,flhConv,NaN
20th < 2025,East < EastSouth,solar < openspace,none,flhConv,774.875929574262
20th < 2030,East < EastSouth,solar < openspace,none,flhConv,747.4491567794297
30th < 2035,East < EastSouth,solar < openspace,none,flhConv,844.4075543683714
30th < 2040,East < EastSouth,solar < openspace,none,flhConv,856.9317119246587
10th < 2020,West < WestNorth,solar < openspace,none,flhConv,1043.3426114789397
20th < 2025,West < WestNorth,solar < openspace,none,flhConv,899.7481857079243
20th < 2030,West < WestNorth,solar < openspace,none,flhConv,861.7239552262264
30th < 2035,West < WestNorth,solar < openspace,none,flhConv,939.1961038432509
30th < 2040,West < WestNorth,solar < openspace,none,flhConv,878.2809089746999
10th < 2020,West < WestSouth,solar < openspace,none,flhConv,1113.9019336580009
20th < 2025,West < WestSouth,solar < openspace,none,flhConv,1105.619705295001
20th < 2030,West < WestSouth,solar < openspace,none,flhConv,1101.4723350670708
30th < 2035,West < WestSouth,solar < openspace,none,flhConv,1108.8827501090009
30th < 2040,West < WestSouth,solar < openspace,none,flhConv,1104.5158071980009
10th < 2020,East,heatpump < ground < individual,none,flhConv,6187.344380413528
20th < 2025,East,heatpump < ground < individual,none,flhConv,5891.585333507681
20th < 2030,East,heatpump < ground < individual,none,flhConv,5650.07450810947
30th < 2035,East,heatpump < ground < individual,none,flhConv,5439.701872206944
30th < 2040,East,heatpump < ground < individual,none,flhConv,4152.132501119143
10th < 2020,West,heatpump < ground < individual,none,flhConv,5101.360743299269
20th < 2025,West,heatpump < ground < individual,none,flhConv,4851.209518923531
20th < 2030,West,heatpump < ground < individual,none,flhConv,4594.46664828526
30th < 2035,West,heatpump < ground < individual,none,flhConv,4388.783177343123
30th < 2040,West,heatpump < ground < individual,none,flhConv,3566.7114323533106
20th < 2025,East,gasPlant < ocgt < hydrogenFueled,none,flhConv,NaN
20th < 2030,East,gasPlant < ocgt < hydrogenFueled,none,flhConv,NaN
30th < 2035,East,gasPlant < ocgt < hydrogenFueled,none,flhConv,4663.646310456272
30th < 2040,East,gasPlant < ocgt < hydrogenFueled,none,flhConv,590.9489722804317
20th < 2025,West,gasPlant < ocgt < hydrogenFueled,none,flhConv,NaN
20th < 2030,West,gasPlant < ocgt < hydrogenFueled,none,flhConv,NaN
30th < 2035,West,gasPlant < ocgt < hydrogenFueled,none,flhConv,4715.154937478581
30th < 2040,West,gasPlant < ocgt < hydrogenFueled,none,flhConv,1971.0613569708562
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,none,flhConv,1595.8095570000069
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,none,flhConv,1595.809556999995
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,Inf
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,Inf
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,none,flhConv,1963.2834621697502
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,NaN
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,Inf
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,NaN
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,none,flhConv,1963.2834621697423
10th < 2020,East < EastNorth,wind < offshore,none,flhConv,3241.603144007479
20th < 2025,East < EastNorth,wind < offshore,none,flhConv,3154.436895691671
20th < 2030,East < EastNorth,wind < offshore,none,flhConv,3108.137274924839
30th < 2035,East < EastNorth,wind < offshore,none,flhConv,3166.4172966161323
30th < 2040,East < EastNorth,wind < offshore,none,flhConv,3223.9522513760853
10th < 2020,West < WestNorth,wind < offshore,none,flhConv,2782.0292836009708
20th < 2025,West < WestNorth,wind < offshore,none,flhConv,2768.8648467801554
20th < 2030,West < WestNorth,wind < offshore,none,flhConv,2756.747962359296
30th < 2035,West < WestNorth,wind < offshore,none,flhConv,2737.2087654201587
30th < 2040,West < WestNorth,wind < offshore,none,flhConv,2724.450000000007
10th < 2020,East,gasPlant < ccgt < CHP,none,flhConv,6881.3238502213035
20th < 2025,East,gasPlant < ccgt < CHP,none,flhConv,6138.179177654284
20th < 2030,East,gasPlant < ccgt < CHP,none,flhConv,5817.9827489419795
30th < 2035,East,gasPlant < ccgt < CHP,none,flhConv,3934.4544290016674
30th < 2040,East,gasPlant < ccgt < CHP,none,flhConv,NaN
10th < 2020,West,gasPlant < ccgt < CHP,none,flhConv,6742.178928637168
20th < 2025,West,gasPlant < ccgt < CHP,none,flhConv,6145.901894030652
20th < 2030,West,gasPlant < ccgt < CHP,none,flhConv,5780.26285368499
30th < 2035,West,gasPlant < ccgt < CHP,none,flhConv,3964.864445021502
30th < 2040,West,gasPlant < ccgt < CHP,none,flhConv,NaN
10th < 2020,East,gasBoiler,none,flhConv,1522.240604682127
20th < 2025,East,gasBoiler,none,flhConv,1365.239955236188
20th < 2030,East,gasBoiler,none,flhConv,1207.4292287511828
30th < 2035,East,gasBoiler,none,flhConv,991.8846088874917
30th < 2040,East,gasBoiler,none,flhConv,480.0544627168079
10th < 2020,West,gasBoiler,none,flhConv,891.2847452712892
20th < 2025,West,gasBoiler,none,flhConv,777.93209491892
20th < 2030,West,gasBoiler,none,flhConv,637.1070639977542
30th < 2035,West,gasBoiler,none,flhConv,499.12036557494054
30th < 2040,West,gasBoiler,none,flhConv,285.8064221746284
10th < 2020,East,gasPlant < ocgt < gasFueled,none,flhConv,2922.04016568057
20th < 2025,East,gasPlant < ocgt < gasFueled,none,flhConv,2461.563383360664
20th < 2030,East,gasPlant < ocgt < gasFueled,none,flhConv,2197.8509806575125
30th < 2035,East,gasPlant < ocgt < gasFueled,none,flhConv,1060.5646329445453
30th < 2040,East,gasPlant < ocgt < gasFueled,none,flhConv,NaN
10th < 2020,West,gasPlant < ocgt < gasFueled,none,flhConv,3635.2869332791497
20th < 2025,West,gasPlant < ocgt < gasFueled,none,flhConv,2869.5632976604943
20th < 2030,West,gasPlant < ocgt < gasFueled,none,flhConv,2584.913883782111
30th < 2035,West,gasPlant < ocgt < gasFueled,none,flhConv,1771.150008470614
30th < 2040,West,gasPlant < ocgt < gasFueled,none,flhConv,NaN
10th < 2020,East,electrolysis,none,flhConv,NaN
20th < 2025,East,electrolysis,none,flhConv,NaN
20th < 2030,East,electrolysis,none,flhConv,NaN
30th < 2035,East,electrolysis,none,flhConv,2507.796534227826
30th < 2040,East,electrolysis,none,flhConv,3063.2241126666922
10th < 2020,West,electrolysis,none,flhConv,NaN
20th < 2025,West,electrolysis,none,flhConv,NaN
20th < 2030,West,electrolysis,none,flhConv,NaN
30th < 2035,West,electrolysis,none,flhConv,2109.849907677475
